database	pathway	gene
REACTOME	Post-translational protein modification	Mettl21a
REACTOME	Post-translational protein modification	Mettl22
REACTOME	Post-translational protein modification	Mfge8
REACTOME	Post-translational protein modification	Mgat1
REACTOME	Post-translational protein modification	Mgat2
REACTOME	Post-translational protein modification	Mgat3
REACTOME	Post-translational protein modification	Mgat4a
REACTOME	Post-translational protein modification	Mgat4b
REACTOME	Post-translational protein modification	Mgat4c
REACTOME	Post-translational protein modification	Mgat5
REACTOME	Post-translational protein modification	Mia2
REACTOME	Post-translational protein modification	Mitf
REACTOME	Post-translational protein modification	Mpdu1
REACTOME	Post-translational protein modification	Mpi
REACTOME	Post-translational protein modification	Mrtfa
REACTOME	Post-translational protein modification	Msln
REACTOME	Post-translational protein modification	Mta1
REACTOME	Post-translational protein modification	Muc1
REACTOME	Post-translational protein modification	Muc13
REACTOME	Post-translational protein modification	Muc15
REACTOME	Post-translational protein modification	Muc20
REACTOME	Post-translational protein modification	Muc4
REACTOME	Post-translational protein modification	Muc5b
REACTOME	Post-translational protein modification	Muc6
REACTOME	Post-translational protein modification	Mul1
REACTOME	Post-translational protein modification	Mvd
REACTOME	Post-translational protein modification	Mxra8
REACTOME	Post-translational protein modification	Myc
REACTOME	Post-translational protein modification	Nae1
REACTOME	Post-translational protein modification	Nagk
REACTOME	Post-translational protein modification	Nanp
REACTOME	Post-translational protein modification	Nans
REACTOME	Post-translational protein modification	Napa
REACTOME	Post-translational protein modification	Napb
REACTOME	Post-translational protein modification	Napg
REACTOME	Post-translational protein modification	Ncoa1
REACTOME	Post-translational protein modification	Ndc1
REACTOME	Post-translational protein modification	Nedd8
REACTOME	Post-translational protein modification	Negr1
REACTOME	Post-translational protein modification	Neu1
REACTOME	Post-translational protein modification	Neu2
REACTOME	Post-translational protein modification	Neu3
REACTOME	Post-translational protein modification	Neu4
REACTOME	Post-translational protein modification	Neurl2
REACTOME	Post-translational protein modification	NEWGENE_1308624
REACTOME	Post-translational protein modification	NEWGENE_1562258
REACTOME	Post-translational protein modification	NEWGENE_1582994
REACTOME	Post-translational protein modification	Nfkb2
REACTOME	Post-translational protein modification	Nfkbia
REACTOME	Post-translational protein modification	Nfrkb
REACTOME	Post-translational protein modification	Ngly1
REACTOME	Post-translational protein modification	Nlrp3
REACTOME	Post-translational protein modification	Nod1
REACTOME	Post-translational protein modification	Nod2
REACTOME	Post-translational protein modification	Nop58
REACTOME	Post-translational protein modification	Notum
REACTOME	Post-translational protein modification	Npl
REACTOME	Post-translational protein modification	Npm1
REACTOME	Post-translational protein modification	Nr1h2
REACTOME	Post-translational protein modification	Nr1h3
REACTOME	Post-translational protein modification	Nr1h4
REACTOME	Post-translational protein modification	Nr1i2
REACTOME	Post-translational protein modification	Nr3c1
REACTOME	Post-translational protein modification	Nr3c2
REACTOME	Post-translational protein modification	Nr5a1
REACTOME	Post-translational protein modification	Nr5a2
REACTOME	Post-translational protein modification	Nrip1
REACTOME	Post-translational protein modification	Nrn1
REACTOME	Post-translational protein modification	Nsf
REACTOME	Post-translational protein modification	Nsmce1
REACTOME	Post-translational protein modification	Nsmce2
REACTOME	Post-translational protein modification	Nsmce4a
REACTOME	Post-translational protein modification	Ntm
REACTOME	Post-translational protein modification	Ntng1
REACTOME	Post-translational protein modification	Ntng2
REACTOME	Post-translational protein modification	Nub1
REACTOME	Post-translational protein modification	Nucb1
REACTOME	Post-translational protein modification	Nudt14
REACTOME	Post-translational protein modification	Nup107
REACTOME	Post-translational protein modification	Nup133
REACTOME	Post-translational protein modification	Nup153
REACTOME	Post-translational protein modification	Nup155
REACTOME	Post-translational protein modification	Nup160
REACTOME	Post-translational protein modification	Nup188
REACTOME	Post-translational protein modification	Nup205
REACTOME	Post-translational protein modification	Nup210
REACTOME	Post-translational protein modification	Nup35
REACTOME	Post-translational protein modification	Nup37
REACTOME	Post-translational protein modification	Nup43
REACTOME	Post-translational protein modification	Nup50
REACTOME	Post-translational protein modification	Nup54
REACTOME	Post-translational protein modification	Nup58
REACTOME	Post-translational protein modification	Nup62
REACTOME	Post-translational protein modification	Nup85
REACTOME	Post-translational protein modification	Nup88
REACTOME	Post-translational protein modification	Nup93
REACTOME	Post-translational protein modification	Nup98
REACTOME	Post-translational protein modification	Nupl2
REACTOME	Post-translational protein modification	Nus1
REACTOME	Post-translational protein modification	Obsl1
REACTOME	Post-translational protein modification	Ogt
REACTOME	Post-translational protein modification	Opcml
REACTOME	Post-translational protein modification	Otoa
REACTOME	Post-translational protein modification	Otub1
REACTOME	Post-translational protein modification	Otub2
REACTOME	Post-translational protein modification	Otud3
REACTOME	Post-translational protein modification	Otud7a
REACTOME	Post-translational protein modification	Otud7b
REACTOME	Post-translational protein modification	Otulin
REACTOME	Post-translational protein modification	P4hb
REACTOME	Post-translational protein modification	Paf1
REACTOME	Post-translational protein modification	Park7
REACTOME	Post-translational protein modification	Parp1
REACTOME	Post-translational protein modification	Pcgf2
REACTOME	Post-translational protein modification	Pcna
REACTOME	Post-translational protein modification	Pcsk9
REACTOME	Post-translational protein modification	Pdia3
REACTOME	Post-translational protein modification	Pdia6
REACTOME	Post-translational protein modification	Penk
REACTOME	Post-translational protein modification	Pex10
REACTOME	Post-translational protein modification	Pex12
REACTOME	Post-translational protein modification	Pex13
REACTOME	Post-translational protein modification	Pex14
REACTOME	Post-translational protein modification	Pex5
REACTOME	Post-translational protein modification	Pgap1
REACTOME	Post-translational protein modification	Pgm3
REACTOME	Post-translational protein modification	Pgr
REACTOME	Post-translational protein modification	Phc1
REACTOME	Post-translational protein modification	Phc2
REACTOME	Post-translational protein modification	Phc3
REACTOME	Post-translational protein modification	Pias1
REACTOME	Post-translational protein modification	Pias2
REACTOME	Post-translational protein modification	Pias3
REACTOME	Post-translational protein modification	Pias4
REACTOME	Post-translational protein modification	Piga
REACTOME	Post-translational protein modification	Pigb
REACTOME	Post-translational protein modification	Pigc
REACTOME	Post-translational protein modification	Pigf
REACTOME	Post-translational protein modification	Pigg
REACTOME	Post-translational protein modification	Pigh
REACTOME	Post-translational protein modification	Pigk
REACTOME	Post-translational protein modification	Pigl
REACTOME	Post-translational protein modification	Pigm
REACTOME	Post-translational protein modification	Pign
REACTOME	Post-translational protein modification	Pigp
REACTOME	Post-translational protein modification	Pigq
REACTOME	Post-translational protein modification	Pigs
REACTOME	Post-translational protein modification	Pigt
REACTOME	Post-translational protein modification	Pigu
REACTOME	Post-translational protein modification	Pigv
REACTOME	Post-translational protein modification	Pigw
REACTOME	Post-translational protein modification	Pigx
REACTOME	Post-translational protein modification	Pigy
REACTOME	Post-translational protein modification	Pigz
REACTOME	Post-translational protein modification	Plaur
REACTOME	Post-translational protein modification	Plet1
REACTOME	Post-translational protein modification	Pml
REACTOME	Post-translational protein modification	Pmm1
REACTOME	Post-translational protein modification	Pmm2
REACTOME	Post-translational protein modification	Pnpla2
REACTOME	Post-translational protein modification	Pofut2
REACTOME	Post-translational protein modification	Polb
REACTOME	Post-translational protein modification	Pom121
REACTOME	Post-translational protein modification	Pomgnt1
REACTOME	Post-translational protein modification	Pomgnt2
REACTOME	Post-translational protein modification	Pomk
REACTOME	Post-translational protein modification	Ppara
REACTOME	Post-translational protein modification	Ppp6c
REACTOME	Post-translational protein modification	Ppp6r1
REACTOME	Post-translational protein modification	Ppp6r3
REACTOME	Post-translational protein modification	Preb
REACTOME	Post-translational protein modification	Prkcsh
REACTOME	Post-translational protein modification	Prmt3
REACTOME	Post-translational protein modification	Prnd
REACTOME	Post-translational protein modification	Proc
REACTOME	Post-translational protein modification	Pros1
REACTOME	Post-translational protein modification	Proz
REACTOME	Post-translational protein modification	Prss21
REACTOME	Post-translational protein modification	Prss23
REACTOME	Post-translational protein modification	Prss41
REACTOME	Post-translational protein modification	Psca
REACTOME	Post-translational protein modification	Psma1
REACTOME	Post-translational protein modification	Psma2
REACTOME	Post-translational protein modification	Psma3l
REACTOME	Post-translational protein modification	Psma4
REACTOME	Post-translational protein modification	Psma5
REACTOME	Post-translational protein modification	Psma6
REACTOME	Post-translational protein modification	Psma7
REACTOME	Post-translational protein modification	Psma8
REACTOME	Post-translational protein modification	Psmb1
REACTOME	Post-translational protein modification	Psmb10
REACTOME	Post-translational protein modification	Psmb11
REACTOME	Post-translational protein modification	Psmb2
REACTOME	Post-translational protein modification	Psmb3
REACTOME	Post-translational protein modification	Psmb4
REACTOME	Post-translational protein modification	Psmb5
REACTOME	Post-translational protein modification	Psmb6
REACTOME	Post-translational protein modification	Psmb7
REACTOME	Post-translational protein modification	Psmb8
REACTOME	Post-translational protein modification	Psmb9
REACTOME	Post-translational protein modification	Psmc1
REACTOME	Post-translational protein modification	Psmc2
REACTOME	Post-translational protein modification	Psmc3
REACTOME	Post-translational protein modification	Psmc4
REACTOME	Post-translational protein modification	Psmc5
REACTOME	Post-translational protein modification	Psmc6
REACTOME	Post-translational protein modification	Psmd1
REACTOME	Post-translational protein modification	Psmd10
REACTOME	Post-translational protein modification	Psmd11
REACTOME	Post-translational protein modification	Psmd12
REACTOME	Post-translational protein modification	Psmd13
REACTOME	Post-translational protein modification	Psmd14
REACTOME	Post-translational protein modification	Psmd2
REACTOME	Post-translational protein modification	Psmd3
REACTOME	Post-translational protein modification	Psmd4
REACTOME	Post-translational protein modification	Psmd5
REACTOME	Post-translational protein modification	Psmd6
REACTOME	Post-translational protein modification	Psmd7
REACTOME	Post-translational protein modification	Psmd8
REACTOME	Post-translational protein modification	Psmd9
REACTOME	Post-translational protein modification	Psme1
REACTOME	Post-translational protein modification	Psme2
REACTOME	Post-translational protein modification	Psme3
REACTOME	Post-translational protein modification	Psme4
REACTOME	Post-translational protein modification	Psmf1
REACTOME	Post-translational protein modification	Pten
REACTOME	Post-translational protein modification	Ptp4a2
REACTOME	Post-translational protein modification	Ptrh2
REACTOME	Post-translational protein modification	Qsox1
REACTOME	Post-translational protein modification	Rab10
REACTOME	Post-translational protein modification	Rab11a
REACTOME	Post-translational protein modification	Rab11b
REACTOME	Post-translational protein modification	Rab12
REACTOME	Post-translational protein modification	Rab13
REACTOME	Post-translational protein modification	Rab15
REACTOME	Post-translational protein modification	Rab17
REACTOME	Post-translational protein modification	Rab18
REACTOME	Post-translational protein modification	Rab19
REACTOME	Post-translational protein modification	Rab1a
REACTOME	Post-translational protein modification	Rab1b
REACTOME	Post-translational protein modification	Rab20
REACTOME	Post-translational protein modification	Rab21
REACTOME	Post-translational protein modification	Rab22a
REACTOME	Post-translational protein modification	Rab23
REACTOME	Post-translational protein modification	Rab25
REACTOME	Post-translational protein modification	Rab26
REACTOME	Post-translational protein modification	Rab27a
REACTOME	Post-translational protein modification	Rab27b
REACTOME	Post-translational protein modification	Rab29
REACTOME	Post-translational protein modification	Rab2a
REACTOME	Post-translational protein modification	Rab2b
REACTOME	Post-translational protein modification	Rab30
REACTOME	Post-translational protein modification	Rab31
REACTOME	Post-translational protein modification	Rab32
REACTOME	Post-translational protein modification	Rab33a
REACTOME	Post-translational protein modification	Rab33b
REACTOME	Post-translational protein modification	Rab34
REACTOME	Post-translational protein modification	Rab35
REACTOME	Post-translational protein modification	Rab36
REACTOME	Post-translational protein modification	Rab37
REACTOME	Post-translational protein modification	Rab38
REACTOME	Post-translational protein modification	Rab39a
REACTOME	Post-translational protein modification	Rab3a
REACTOME	Post-translational protein modification	Rab3b
REACTOME	Post-translational protein modification	Rab3c
REACTOME	Post-translational protein modification	Rab3d
REACTOME	Post-translational protein modification	Rab40b
REACTOME	Post-translational protein modification	Rab40c
REACTOME	Post-translational protein modification	Rab43
REACTOME	Post-translational protein modification	Rab44
REACTOME	Post-translational protein modification	Rab4a
REACTOME	Post-translational protein modification	Rab4b
REACTOME	Post-translational protein modification	Rab5b
REACTOME	Post-translational protein modification	Rab5c
REACTOME	Post-translational protein modification	Rab6a
REACTOME	Post-translational protein modification	Rab6b
REACTOME	Post-translational protein modification	Rab7a
REACTOME	Post-translational protein modification	Rab7b
REACTOME	Post-translational protein modification	Rab8a
REACTOME	Post-translational protein modification	Rab8b
REACTOME	Post-translational protein modification	Rab9a
REACTOME	Post-translational protein modification	Rab9b
REACTOME	Post-translational protein modification	Rabggta
REACTOME	Post-translational protein modification	Rabggtb
REACTOME	Post-translational protein modification	Rad18
REACTOME	Post-translational protein modification	Rad21
REACTOME	Post-translational protein modification	Rad23a
REACTOME	Post-translational protein modification	Rad23b
REACTOME	Post-translational protein modification	Rad52
REACTOME	Post-translational protein modification	Rae1
REACTOME	Post-translational protein modification	Ranbp2
REACTOME	Post-translational protein modification	Rangap1
REACTOME	Post-translational protein modification	Rara
REACTOME	Post-translational protein modification	Rbbp5
REACTOME	Post-translational protein modification	Rbbp7
REACTOME	Post-translational protein modification	Rbx1
REACTOME	Post-translational protein modification	Rce1
REACTOME	Post-translational protein modification	Rcn1
REACTOME	Post-translational protein modification	Reck
REACTOME	Post-translational protein modification	Rela
REACTOME	Post-translational protein modification	Renbp
REACTOME	Post-translational protein modification	RGD1309808
REACTOME	Post-translational protein modification	RGD1562378
REACTOME	Post-translational protein modification	Rhoa
REACTOME	Post-translational protein modification	Rhot1
REACTOME	Post-translational protein modification	Ring1
REACTOME	Post-translational protein modification	Ripk1
REACTOME	Post-translational protein modification	Ripk2
REACTOME	Post-translational protein modification	Rnf123
REACTOME	Post-translational protein modification	Rnf128
REACTOME	Post-translational protein modification	Rnf146
REACTOME	Post-translational protein modification	Rnf152
REACTOME	Post-translational protein modification	Rnf168
REACTOME	Post-translational protein modification	Rnf181
REACTOME	Post-translational protein modification	Rnf2
REACTOME	Post-translational protein modification	Rnf20
REACTOME	Post-translational protein modification	Rnf40
REACTOME	Post-translational protein modification	Rnf7
REACTOME	Post-translational protein modification	Rora
REACTOME	Post-translational protein modification	Rpa1
REACTOME	Post-translational protein modification	Rps27a
REACTOME	Post-translational protein modification	Rraga
REACTOME	Post-translational protein modification	Rtn4rl2
REACTOME	Post-translational protein modification	Ruvbl1
REACTOME	Post-translational protein modification	Rwdd3
REACTOME	Post-translational protein modification	Rxra
REACTOME	Post-translational protein modification	Sae1
REACTOME	Post-translational protein modification	Safb
REACTOME	Post-translational protein modification	Sar1b
REACTOME	Post-translational protein modification	Satb1
REACTOME	Post-translational protein modification	Satb2
REACTOME	Post-translational protein modification	Sbspon
REACTOME	Post-translational protein modification	Scfd1
REACTOME	Post-translational protein modification	Scg2
REACTOME	Post-translational protein modification	Scg3
REACTOME	Post-translational protein modification	Scmh1
REACTOME	Post-translational protein modification	Sec13
REACTOME	Post-translational protein modification	Sec16a
REACTOME	Post-translational protein modification	Sec16b
REACTOME	Post-translational protein modification	Sec22a
REACTOME	Post-translational protein modification	Sec22b
REACTOME	Post-translational protein modification	Sec22c
REACTOME	Post-translational protein modification	Sec23a
REACTOME	Post-translational protein modification	Sec23ip
REACTOME	Post-translational protein modification	Sec24a
REACTOME	Post-translational protein modification	Sec24b
REACTOME	Post-translational protein modification	Sec24c
REACTOME	Post-translational protein modification	Sec24d
REACTOME	Post-translational protein modification	Sec31a
REACTOME	Post-translational protein modification	Sema5a
REACTOME	Post-translational protein modification	Sema5b
REACTOME	Post-translational protein modification	Senp1
REACTOME	Post-translational protein modification	Senp2
REACTOME	Post-translational protein modification	Senp5
REACTOME	Post-translational protein modification	Serpina1
REACTOME	Post-translational protein modification	Serpina10
REACTOME	Post-translational protein modification	Serpinc1
REACTOME	Post-translational protein modification	Serpind1
REACTOME	Post-translational protein modification	Shprh
REACTOME	Post-translational protein modification	Siah2
REACTOME	Post-translational protein modification	Sin3a
REACTOME	Post-translational protein modification	Skp1
REACTOME	Post-translational protein modification	Skp2
REACTOME	Post-translational protein modification	Slc17a5
REACTOME	Post-translational protein modification	Slc35a1
REACTOME	Post-translational protein modification	Slc35c1
REACTOME	Post-translational protein modification	Smad1
REACTOME	Post-translational protein modification	Smad2
REACTOME	Post-translational protein modification	Smad3
REACTOME	Post-translational protein modification	Smad4
REACTOME	Post-translational protein modification	Smad7
REACTOME	Post-translational protein modification	Smc1a
REACTOME	Post-translational protein modification	Smc3
REACTOME	Post-translational protein modification	Smc5
REACTOME	Post-translational protein modification	Smc6
REACTOME	Post-translational protein modification	Smurf2
REACTOME	Post-translational protein modification	Snx3
REACTOME	Post-translational protein modification	Socs2
REACTOME	Post-translational protein modification	Socs3
REACTOME	Post-translational protein modification	Socs5
REACTOME	Post-translational protein modification	Socs6
REACTOME	Post-translational protein modification	Sp3
REACTOME	Post-translational protein modification	Spaca4
REACTOME	Post-translational protein modification	Sparcl1
REACTOME	Post-translational protein modification	Spon1
REACTOME	Post-translational protein modification	Spp1
REACTOME	Post-translational protein modification	Spp2
REACTOME	Post-translational protein modification	Sprn
REACTOME	Post-translational protein modification	Spsb1
REACTOME	Post-translational protein modification	Spsb2
REACTOME	Post-translational protein modification	Spsb3
REACTOME	Post-translational protein modification	Spsb4
REACTOME	Post-translational protein modification	Spta1
REACTOME	Post-translational protein modification	Sptan1
REACTOME	Post-translational protein modification	Sptb
REACTOME	Post-translational protein modification	Sptbn1
REACTOME	Post-translational protein modification	Sptbn4
REACTOME	Post-translational protein modification	Srd5a3
REACTOME	Post-translational protein modification	Sspo
REACTOME	Post-translational protein modification	St3gal1
REACTOME	Post-translational protein modification	St3gal2
REACTOME	Post-translational protein modification	St3gal3
REACTOME	Post-translational protein modification	St3gal4
REACTOME	Post-translational protein modification	St3gal5
REACTOME	Post-translational protein modification	St3gal6
REACTOME	Post-translational protein modification	St6gal1
REACTOME	Post-translational protein modification	St6gal2
REACTOME	Post-translational protein modification	St6galnac1
REACTOME	Post-translational protein modification	St6galnac2
REACTOME	Post-translational protein modification	St6galnac3
REACTOME	Post-translational protein modification	St6galnac4
REACTOME	Post-translational protein modification	St6galnac5
REACTOME	Post-translational protein modification	St6galnac6
REACTOME	Post-translational protein modification	St8sia1
REACTOME	Post-translational protein modification	St8sia2
REACTOME	Post-translational protein modification	St8sia3
REACTOME	Post-translational protein modification	St8sia4
REACTOME	Post-translational protein modification	St8sia5
REACTOME	Post-translational protein modification	St8sia6
REACTOME	Post-translational protein modification	Stag1
REACTOME	Post-translational protein modification	Stag2
REACTOME	Post-translational protein modification	Stam
REACTOME	Post-translational protein modification	Stam2
REACTOME	Post-translational protein modification	Stambp
REACTOME	Post-translational protein modification	Stambpl1
REACTOME	Post-translational protein modification	Stc2
REACTOME	Post-translational protein modification	Sts
REACTOME	Post-translational protein modification	Stx17
REACTOME	Post-translational protein modification	Stx5
REACTOME	Post-translational protein modification	Suds3
REACTOME	Post-translational protein modification	Sumf1
REACTOME	Post-translational protein modification	Sumf2
REACTOME	Post-translational protein modification	Sumo1
REACTOME	Post-translational protein modification	Sumo2
REACTOME	Post-translational protein modification	Sumo3
REACTOME	Post-translational protein modification	Suz12
REACTOME	Post-translational protein modification	Tab1
REACTOME	Post-translational protein modification	Tada2b
REACTOME	Post-translational protein modification	Tada3
REACTOME	Post-translational protein modification	Taf10
REACTOME	Post-translational protein modification	Taf9b
REACTOME	Post-translational protein modification	Tbc1d20
REACTOME	Post-translational protein modification	Tdg
REACTOME	Post-translational protein modification	Tecta
REACTOME	Post-translational protein modification	Tectb
REACTOME	Post-translational protein modification	Tex101
REACTOME	Post-translational protein modification	Tf
REACTOME	Post-translational protein modification	Tfap2c
REACTOME	Post-translational protein modification	Tfg
REACTOME	Post-translational protein modification	Tfpt
REACTOME	Post-translational protein modification	Tgfa
REACTOME	Post-translational protein modification	Tgfbr1
REACTOME	Post-translational protein modification	Tgoln2
REACTOME	Post-translational protein modification	Thbs1
REACTOME	Post-translational protein modification	Thbs2
REACTOME	Post-translational protein modification	Thra
REACTOME	Post-translational protein modification	Thrb
REACTOME	Post-translational protein modification	Thsd1
REACTOME	Post-translational protein modification	Thsd7a
REACTOME	Post-translational protein modification	Thsd7b
REACTOME	Post-translational protein modification	Thy1
REACTOME	Post-translational protein modification	Timp1
REACTOME	Post-translational protein modification	Tmed10
REACTOME	Post-translational protein modification	Tmed2
REACTOME	Post-translational protein modification	Tmed3
REACTOME	Post-translational protein modification	Tmed7
REACTOME	Post-translational protein modification	Tmed9
REACTOME	Post-translational protein modification	Tmem132a
REACTOME	Post-translational protein modification	Tnc
REACTOME	Post-translational protein modification	Tnfaip3
REACTOME	Post-translational protein modification	Tnip1
REACTOME	Post-translational protein modification	Tnip2
REACTOME	Post-translational protein modification	Tnip3
REACTOME	Post-translational protein modification	Tnks
REACTOME	Post-translational protein modification	Tnks2
REACTOME	Post-translational protein modification	Tomm20
REACTOME	Post-translational protein modification	Tomm70
REACTOME	Post-translational protein modification	Top1
REACTOME	Post-translational protein modification	Top2a
REACTOME	Post-translational protein modification	Topors
REACTOME	Post-translational protein modification	Tp53
REACTOME	Post-translational protein modification	Tp53bp1
REACTOME	Post-translational protein modification	Tpr
REACTOME	Post-translational protein modification	Tpst1
REACTOME	Post-translational protein modification	Tpst2
REACTOME	Post-translational protein modification	Traf2
REACTOME	Post-translational protein modification	Traf3
REACTOME	Post-translational protein modification	Traf6
REACTOME	Post-translational protein modification	Trappc1
REACTOME	Post-translational protein modification	Trappc10
REACTOME	Post-translational protein modification	Trappc2
REACTOME	Post-translational protein modification	Trappc2l
REACTOME	Post-translational protein modification	Trappc3
REACTOME	Post-translational protein modification	Trappc4
REACTOME	Post-translational protein modification	Trappc5
REACTOME	Post-translational protein modification	Trappc6a
REACTOME	Post-translational protein modification	Trappc6b
REACTOME	Post-translational protein modification	Trappc9
REACTOME	Post-translational protein modification	Trim27
REACTOME	Post-translational protein modification	Tsta3
REACTOME	Post-translational protein modification	Ttll10
REACTOME	Post-translational protein modification	Ttll12
REACTOME	Post-translational protein modification	Ttll13
REACTOME	Post-translational protein modification	Ttll2
REACTOME	Post-translational protein modification	Ttll3
REACTOME	Post-translational protein modification	Ttll4
REACTOME	Post-translational protein modification	Ttll5
REACTOME	Post-translational protein modification	Ttll6
REACTOME	Post-translational protein modification	Ttll7
REACTOME	Post-translational protein modification	Ttll9
REACTOME	Post-translational protein modification	Tuba1a
REACTOME	Post-translational protein modification	Tuba1b
REACTOME	Post-translational protein modification	Tuba1c
REACTOME	Post-translational protein modification	Tuba3a
REACTOME	Post-translational protein modification	Tuba3b
REACTOME	Post-translational protein modification	Tuba4a
REACTOME	Post-translational protein modification	Tuba8
REACTOME	Post-translational protein modification	Tubal3
REACTOME	Post-translational protein modification	Tubb1
REACTOME	Post-translational protein modification	Tubb2a
REACTOME	Post-translational protein modification	Tubb2b
REACTOME	Post-translational protein modification	Tubb3
REACTOME	Post-translational protein modification	Tubb4a
REACTOME	Post-translational protein modification	Tubb6
REACTOME	Post-translational protein modification	Tulp4
REACTOME	Post-translational protein modification	Uap1
REACTOME	Post-translational protein modification	Uba1
REACTOME	Post-translational protein modification	Uba2
REACTOME	Post-translational protein modification	Uba3
REACTOME	Post-translational protein modification	Uba52
REACTOME	Post-translational protein modification	Uba6
REACTOME	Post-translational protein modification	Ubb
REACTOME	Post-translational protein modification	Ubc
REACTOME	Post-translational protein modification	Ubd
REACTOME	Post-translational protein modification	Ube2a
REACTOME	Post-translational protein modification	Ube2b
REACTOME	Post-translational protein modification	Ube2c
REACTOME	Post-translational protein modification	Ube2d1
REACTOME	Post-translational protein modification	Ube2d2
REACTOME	Post-translational protein modification	Ube2e1
REACTOME	Post-translational protein modification	Ube2e3
REACTOME	Post-translational protein modification	Ube2f
REACTOME	Post-translational protein modification	Ube2g1
REACTOME	Post-translational protein modification	Ube2g2
REACTOME	Post-translational protein modification	Ube2h
REACTOME	Post-translational protein modification	Ube2i
REACTOME	Post-translational protein modification	Ube2k
REACTOME	Post-translational protein modification	Ube2m
REACTOME	Post-translational protein modification	Ube2n
REACTOME	Post-translational protein modification	Ube2q2l
REACTOME	Post-translational protein modification	Ube2r2
REACTOME	Post-translational protein modification	Ube2s
REACTOME	Post-translational protein modification	Ube2t
REACTOME	Post-translational protein modification	Ube2v2
REACTOME	Post-translational protein modification	Ube2z
REACTOME	Post-translational protein modification	Ubxn1
REACTOME	Post-translational protein modification	Uchl1
REACTOME	Post-translational protein modification	Uchl3
REACTOME	Post-translational protein modification	Uchl5
REACTOME	Post-translational protein modification	Ufd1
REACTOME	Post-translational protein modification	Uhrf2
REACTOME	Post-translational protein modification	Uimc1
REACTOME	Post-translational protein modification	Uso1
REACTOME	Post-translational protein modification	Usp10
REACTOME	Post-translational protein modification	Usp11
REACTOME	Post-translational protein modification	Usp12
REACTOME	Post-translational protein modification	Usp13
REACTOME	Post-translational protein modification	Usp14
REACTOME	Post-translational protein modification	Usp15
REACTOME	Post-translational protein modification	Usp18
REACTOME	Post-translational protein modification	Usp19
REACTOME	Post-translational protein modification	Usp20
REACTOME	Post-translational protein modification	Usp21
REACTOME	Post-translational protein modification	Usp22
REACTOME	Post-translational protein modification	Usp24
REACTOME	Post-translational protein modification	Usp26
REACTOME	Post-translational protein modification	Usp28
REACTOME	Post-translational protein modification	Usp3
REACTOME	Post-translational protein modification	Usp30
REACTOME	Post-translational protein modification	Usp33
REACTOME	Post-translational protein modification	Usp34
REACTOME	Post-translational protein modification	Usp37
REACTOME	Post-translational protein modification	Usp4
REACTOME	Post-translational protein modification	Usp42
REACTOME	Post-translational protein modification	Usp44
REACTOME	Post-translational protein modification	Usp47
REACTOME	Post-translational protein modification	Usp48
REACTOME	Post-translational protein modification	Usp5
REACTOME	Post-translational protein modification	Usp7
REACTOME	Post-translational protein modification	Usp8
REACTOME	Post-translational protein modification	Usp9x
REACTOME	Post-translational protein modification	Vcp
REACTOME	Post-translational protein modification	Vcpip1
REACTOME	Post-translational protein modification	Vdac1
REACTOME	Post-translational protein modification	Vdac2
REACTOME	Post-translational protein modification	Vdac3
REACTOME	Post-translational protein modification	Vdr
REACTOME	Post-translational protein modification	Vgf
REACTOME	Post-translational protein modification	Vhl
REACTOME	Post-translational protein modification	Vnn1
REACTOME	Post-translational protein modification	Vnn3
REACTOME	Post-translational protein modification	Wac
REACTOME	Post-translational protein modification	Wdr20
REACTOME	Post-translational protein modification	Wdr48
REACTOME	Post-translational protein modification	Wdr5
REACTOME	Post-translational protein modification	Wdr61
REACTOME	Post-translational protein modification	Wdtc1
REACTOME	Post-translational protein modification	Wfs1
REACTOME	Post-translational protein modification	Wsb1
REACTOME	Post-translational protein modification	Wsb2
REACTOME	Post-translational protein modification	Xpc
REACTOME	Post-translational protein modification	Xpnpep2
REACTOME	Post-translational protein modification	Xrcc4
REACTOME	Post-translational protein modification	Ykt6
REACTOME	Post-translational protein modification	Yod1
REACTOME	Post-translational protein modification	Yy1
REACTOME	Post-translational protein modification	Zbtb16
REACTOME	Post-translational protein modification	Zfp131
REACTOME	Post-translational protein modification	Zranb1
REACTOME	Post-translational protein phosphorylation	AABR07021988.1
REACTOME	Post-translational protein phosphorylation	AABR07051069.1
REACTOME	Post-translational protein phosphorylation	AABR07058464.1
REACTOME	Post-translational protein phosphorylation	Adam10
REACTOME	Post-translational protein phosphorylation	Afp
REACTOME	Post-translational protein phosphorylation	Alb
REACTOME	Post-translational protein phosphorylation	Ambn
REACTOME	Post-translational protein phosphorylation	Amelx
REACTOME	Post-translational protein phosphorylation	Amtn
REACTOME	Post-translational protein phosphorylation	Ano8
REACTOME	Post-translational protein phosphorylation	Aplp2
REACTOME	Post-translational protein phosphorylation	Apoa1
REACTOME	Post-translational protein phosphorylation	Apoa2
REACTOME	Post-translational protein phosphorylation	Apoa5
REACTOME	Post-translational protein phosphorylation	Apob
REACTOME	Post-translational protein phosphorylation	Apoe
REACTOME	Post-translational protein phosphorylation	Apol11a
REACTOME	Post-translational protein phosphorylation	Apol2
REACTOME	Post-translational protein phosphorylation	Apol3
REACTOME	Post-translational protein phosphorylation	Apol9a
REACTOME	Post-translational protein phosphorylation	App
