database	pathway	gene
REACTOME	Immune System	Ighv1-56
REACTOME	Immune System	Ighv1-58
REACTOME	Immune System	Ighv1-59
REACTOME	Immune System	Ighv1-61
REACTOME	Immune System	Ighv1-62-2
REACTOME	Immune System	Ighv1-62-3
REACTOME	Immune System	Ighv1-63
REACTOME	Immune System	Ighv1-64
REACTOME	Immune System	Ighv1-66
REACTOME	Immune System	Ighv1-67
REACTOME	Immune System	Ighv1-69
REACTOME	Immune System	Ighv1-7
REACTOME	Immune System	Ighv1-71
REACTOME	Immune System	Ighv1-72
REACTOME	Immune System	Ighv1-74
REACTOME	Immune System	Ighv1-75
REACTOME	Immune System	Ighv1-76
REACTOME	Immune System	Ighv1-77
REACTOME	Immune System	Ighv1-78
REACTOME	Immune System	Ighv1-80
REACTOME	Immune System	Ighv1-81
REACTOME	Immune System	Ighv1-82
REACTOME	Immune System	Ighv1-84
REACTOME	Immune System	Ighv1-85
REACTOME	Immune System	Ighv1-9
REACTOME	Immune System	Ighv11-1
REACTOME	Immune System	Ighv11-2
REACTOME	Immune System	Ighv12-3
REACTOME	Immune System	Ighv14-1
REACTOME	Immune System	Ighv14-2
REACTOME	Immune System	Ighv14-3
REACTOME	Immune System	Ighv14-4
REACTOME	Immune System	Ighv15-2
REACTOME	Immune System	Ighv3-1
REACTOME	Immune System	Ighv3-3
REACTOME	Immune System	Ighv3-4
REACTOME	Immune System	Ighv3-5
REACTOME	Immune System	Ighv3-6
REACTOME	Immune System	Ighv3-8
REACTOME	Immune System	Ighv4-1
REACTOME	Immune System	Ighv5-12
REACTOME	Immune System	Ighv5-12-4
REACTOME	Immune System	Ighv5-15
REACTOME	Immune System	Ighv5-16
REACTOME	Immune System	Ighv5-17
REACTOME	Immune System	Ighv5-2
REACTOME	Immune System	Ighv5-4
REACTOME	Immune System	Ighv5-6
REACTOME	Immune System	Ighv5-9
REACTOME	Immune System	Ighv5-9-1
REACTOME	Immune System	Ighv8-11
REACTOME	Immune System	Ighv8-12
REACTOME	Immune System	Ighv8-13
REACTOME	Immune System	Ighv8-2
REACTOME	Immune System	Ighv8-4
REACTOME	Immune System	Ighv8-5
REACTOME	Immune System	Ighv8-6
REACTOME	Immune System	Ighv8-8
REACTOME	Immune System	Ighv8-9
REACTOME	Immune System	Igkv1-110
REACTOME	Immune System	Igkv1-122
REACTOME	Immune System	Igkv1-131
REACTOME	Immune System	Igkv1-132
REACTOME	Immune System	Igkv1-133
REACTOME	Immune System	Igkv1-135
REACTOME	Immune System	Igkv1-35
REACTOME	Immune System	Igkv15-103
REACTOME	Immune System	Igkv18-36
REACTOME	Immune System	Igkv8-21
REACTOME	Immune System	Ikbkb
REACTOME	Immune System	Ikbke
REACTOME	Immune System	Ikbkg
REACTOME	Immune System	Il10ra
REACTOME	Immune System	Il10rb
REACTOME	Immune System	Il11
REACTOME	Immune System	Il11ra1
REACTOME	Immune System	Il12b
REACTOME	Immune System	Il12rb1
REACTOME	Immune System	Il12rb2
REACTOME	Immune System	Il13ra1
REACTOME	Immune System	Il15
REACTOME	Immune System	Il15ra
REACTOME	Immune System	Il16
REACTOME	Immune System	Il1a
REACTOME	Immune System	Il1b
REACTOME	Immune System	Il1f10
REACTOME	Immune System	Il1f5
REACTOME	Immune System	Il1f6
REACTOME	Immune System	Il1f8
REACTOME	Immune System	Il1f9
REACTOME	Immune System	Il1r1
REACTOME	Immune System	Il1r2
REACTOME	Immune System	Il1rap
REACTOME	Immune System	Il1rapl1
REACTOME	Immune System	Il1rl1
REACTOME	Immune System	Il1rl2
REACTOME	Immune System	Il1rn
REACTOME	Immune System	Il20ra
REACTOME	Immune System	Il20rb
REACTOME	Immune System	Il21
REACTOME	Immune System	Il21r
REACTOME	Immune System	Il22ra1
REACTOME	Immune System	Il23a
REACTOME	Immune System	Il27
REACTOME	Immune System	Il27ra
REACTOME	Immune System	Il2ra
REACTOME	Immune System	Il2rb
REACTOME	Immune System	Il31
REACTOME	Immune System	Il31ra
REACTOME	Immune System	Il33
REACTOME	Immune System	Il34
REACTOME	Immune System	Il4
REACTOME	Immune System	Il4ra
REACTOME	Immune System	Il5ra
REACTOME	Immune System	Il6
REACTOME	Immune System	Il6ra
REACTOME	Immune System	Il6st
REACTOME	Immune System	Il7r
REACTOME	Immune System	Il9
REACTOME	Immune System	Il9r
REACTOME	Immune System	Ilf2
REACTOME	Immune System	Impdh1
REACTOME	Immune System	Impdh2
REACTOME	Immune System	Inpp5d
REACTOME	Immune System	Inppl1
REACTOME	Immune System	Iqgap1
REACTOME	Immune System	Iqgap2
REACTOME	Immune System	Irak1
REACTOME	Immune System	Irak2
REACTOME	Immune System	Irak4
REACTOME	Immune System	Irf3
REACTOME	Immune System	Irf7
REACTOME	Immune System	Irf9
REACTOME	Immune System	Irs2
REACTOME	Immune System	Isg15
REACTOME	Immune System	Ist1
REACTOME	Immune System	Itch
REACTOME	Immune System	Itga4
REACTOME	Immune System	Itgal
REACTOME	Immune System	Itgam
REACTOME	Immune System	Itgav
REACTOME	Immune System	Itgax
REACTOME	Immune System	Itgb1
REACTOME	Immune System	Itgb2
REACTOME	Immune System	Itgb7
REACTOME	Immune System	Itk
REACTOME	Immune System	Itln1
REACTOME	Immune System	Itpr1
REACTOME	Immune System	Itpr2
REACTOME	Immune System	Itpr3
REACTOME	Immune System	Jaml
REACTOME	Immune System	Jun
REACTOME	Immune System	Jup
REACTOME	Immune System	Kbtbd13
REACTOME	Immune System	Kbtbd7
REACTOME	Immune System	Kbtbd8
REACTOME	Immune System	Kcmf1
REACTOME	Immune System	Kcnab2
REACTOME	Immune System	Kctd6
REACTOME	Immune System	Kctd7
REACTOME	Immune System	Keap1
REACTOME	Immune System	Kif11
REACTOME	Immune System	Kif12
REACTOME	Immune System	Kif13b
REACTOME	Immune System	Kif15
REACTOME	Immune System	Kif16b
REACTOME	Immune System	Kif18a
REACTOME	Immune System	Kif18b
REACTOME	Immune System	Kif19a
REACTOME	Immune System	Kif1a
REACTOME	Immune System	Kif1b
REACTOME	Immune System	Kif1c
REACTOME	Immune System	Kif20a
REACTOME	Immune System	Kif20b
REACTOME	Immune System	Kif21a
REACTOME	Immune System	Kif21b
REACTOME	Immune System	Kif22
REACTOME	Immune System	Kif23
REACTOME	Immune System	Kif26a
REACTOME	Immune System	Kif26b
REACTOME	Immune System	Kif27
REACTOME	Immune System	Kif28
REACTOME	Immune System	Kif2a
REACTOME	Immune System	Kif2b
REACTOME	Immune System	Kif2c
REACTOME	Immune System	Kif3a
REACTOME	Immune System	Kif3b
REACTOME	Immune System	Kif3c
REACTOME	Immune System	Kif4
REACTOME	Immune System	Kif5a
REACTOME	Immune System	Kif5b
REACTOME	Immune System	Kif6
REACTOME	Immune System	Kif9
REACTOME	Immune System	Kifap3
REACTOME	Immune System	Kifc1
REACTOME	Immune System	Kifc2
REACTOME	Immune System	Kifc5b
REACTOME	Immune System	Kir3dl1
REACTOME	Immune System	Kir3dl2
REACTOME	Immune System	Klc1
REACTOME	Immune System	Klc2
REACTOME	Immune System	Klc3
REACTOME	Immune System	Klc4
REACTOME	Immune System	Klhl11
REACTOME	Immune System	Klhl13
REACTOME	Immune System	Klhl2
REACTOME	Immune System	Klhl20
REACTOME	Immune System	Klhl21
REACTOME	Immune System	Klhl22
REACTOME	Immune System	Klhl25
REACTOME	Immune System	Klhl3
REACTOME	Immune System	Klhl41
REACTOME	Immune System	Klhl42
REACTOME	Immune System	Klhl5
REACTOME	Immune System	Klhl9
REACTOME	Immune System	Klrb1
REACTOME	Immune System	Klrb1a
REACTOME	Immune System	Klrc1
REACTOME	Immune System	Klrc2
REACTOME	Immune System	Klrc3
REACTOME	Immune System	Klrd1
REACTOME	Immune System	Klrk1
REACTOME	Immune System	Kpnb1
REACTOME	Immune System	Kras
REACTOME	Immune System	Krt1
REACTOME	Immune System	Lag3
REACTOME	Immune System	Lamp1
REACTOME	Immune System	Lamp2
REACTOME	Immune System	Lamtor1
REACTOME	Immune System	Lamtor2
REACTOME	Immune System	Lamtor3
REACTOME	Immune System	Lat
REACTOME	Immune System	Lat2
REACTOME	Immune System	Lbp
REACTOME	Immune System	Lck
REACTOME	Immune System	Lcn2
REACTOME	Immune System	Lcp2
REACTOME	Immune System	Leap2
REACTOME	Immune System	Lgmn
REACTOME	Immune System	Lif
REACTOME	Immune System	Lifr
REACTOME	Immune System	Lilra5
REACTOME	Immune System	Lilra6
REACTOME	Immune System	Limk1
REACTOME	Immune System	Lmo7
REACTOME	Immune System	Lnpep
REACTOME	Immune System	Lnx1
REACTOME	Immune System	Lonrf1
REACTOME	Immune System	Lpcat1
REACTOME	Immune System	Lpo
REACTOME	Immune System	Lrmp
REACTOME	Immune System	Lrr1
REACTOME	Immune System	Lrrc41
REACTOME	Immune System	Lrrc7
REACTOME	Immune System	Lrsam1
REACTOME	Immune System	Lta
REACTOME	Immune System	Lta4h
REACTOME	Immune System	Ltb
REACTOME	Immune System	Ltbr
REACTOME	Immune System	Ltf
REACTOME	Immune System	Ltn1
REACTOME	Immune System	Ly86
REACTOME	Immune System	Ly96
REACTOME	Immune System	Lyn
REACTOME	Immune System	Lyz2
REACTOME	Immune System	Madcam1
REACTOME	Immune System	Magt1
REACTOME	Immune System	Malt1
REACTOME	Immune System	Man2b1
REACTOME	Immune System	Manba
REACTOME	Immune System	Map2k3
REACTOME	Immune System	Map2k4
REACTOME	Immune System	Map2k6
REACTOME	Immune System	Map2k7
REACTOME	Immune System	Map3k14
REACTOME	Immune System	Map3k3
REACTOME	Immune System	Map3k7
REACTOME	Immune System	Map3k8
REACTOME	Immune System	Mapk1
REACTOME	Immune System	Mapk10
REACTOME	Immune System	Mapk11
REACTOME	Immune System	Mapk12
REACTOME	Immune System	Mapk13
REACTOME	Immune System	Mapk14
REACTOME	Immune System	Mapk3
REACTOME	Immune System	Mapk7
REACTOME	Immune System	Mapk8
REACTOME	Immune System	Mapk9
REACTOME	Immune System	Mapkap1
REACTOME	Immune System	Mapkapk2
REACTOME	Immune System	Mapkapk3
REACTOME	Immune System	Masp1
REACTOME	Immune System	Masp2
REACTOME	Immune System	Mavs
REACTOME	Immune System	Mcemp1
REACTOME	Immune System	Mefv
REACTOME	Immune System	Mettl7a1
REACTOME	Immune System	Mex3c
REACTOME	Immune System	Mgam
REACTOME	Immune System	Mgrn1
REACTOME	Immune System	Mgst1
REACTOME	Immune System	Mib2
REACTOME	Immune System	Mif
REACTOME	Immune System	Mkrn1
REACTOME	Immune System	Mlec
REACTOME	Immune System	Mlst8
REACTOME	Immune System	Mme
REACTOME	Immune System	Mmp25
REACTOME	Immune System	Mmp8
REACTOME	Immune System	Mmp9
REACTOME	Immune System	Mospd2
REACTOME	Immune System	Mpo
REACTOME	Immune System	Mrc1
REACTOME	Immune System	Mrc2
REACTOME	Immune System	Mre11a
REACTOME	Immune System	Ms4a2
REACTOME	Immune System	Ms4a3
REACTOME	Immune System	Mtor
REACTOME	Immune System	Mvp
REACTOME	Immune System	Mx2
REACTOME	Immune System	Myd88
REACTOME	Immune System	Myh2
REACTOME	Immune System	Myh9
REACTOME	Immune System	Mylip
REACTOME	Immune System	Myo10
REACTOME	Immune System	Myo1c
REACTOME	Immune System	Myo5a
REACTOME	Immune System	Myo9b
REACTOME	Immune System	Naprt
REACTOME	Immune System	Nbeal2
REACTOME	Immune System	Ncf1
REACTOME	Immune System	Ncf2
REACTOME	Immune System	Ncf4
REACTOME	Immune System	Nck1
REACTOME	Immune System	Nckap1
REACTOME	Immune System	Nckap1l
REACTOME	Immune System	Nckipsd
REACTOME	Immune System	Ncstn
REACTOME	Immune System	Ndufc2
REACTOME	Immune System	Nectin2
REACTOME	Immune System	Nedd4
REACTOME	Immune System	Nedd4l
REACTOME	Immune System	Neu1
REACTOME	Immune System	Nf2
REACTOME	Immune System	Nfam1
REACTOME	Immune System	Nfasc
REACTOME	Immune System	Nfatc1
REACTOME	Immune System	Nfatc2
REACTOME	Immune System	Nfatc3
REACTOME	Immune System	Nfkb1
REACTOME	Immune System	Nfkb2
REACTOME	Immune System	Nfkbia
REACTOME	Immune System	Nfkbib
REACTOME	Immune System	Nfkbie
REACTOME	Immune System	Nhlrc3
REACTOME	Immune System	Nit2
REACTOME	Immune System	Nkiras1
REACTOME	Immune System	Nkiras2
REACTOME	Immune System	Nlrp1a
REACTOME	Immune System	Nlrp3
REACTOME	Immune System	Nlrp4c
REACTOME	Immune System	Nlrx1
REACTOME	Immune System	Nme2
REACTOME	Immune System	Nod1
REACTOME	Immune System	Nod2
REACTOME	Immune System	Nos1
REACTOME	Immune System	Nos2
REACTOME	Immune System	Nos3
REACTOME	Immune System	Npc2
REACTOME	Immune System	Npdc1
REACTOME	Immune System	Npepps
REACTOME	Immune System	Oasl1
REACTOME	Immune System	Olfm4
REACTOME	Immune System	Olr1
REACTOME	Immune System	Orm1
REACTOME	Immune System	Orm2
REACTOME	Immune System	Orm3
REACTOME	Immune System	Ormdl3
REACTOME	Immune System	Osbpl1a
REACTOME	Immune System	Oscar
REACTOME	Immune System	Osm
REACTOME	Immune System	Osmr
REACTOME	Immune System	Ostf1
REACTOME	Immune System	P2rx1
REACTOME	Immune System	P2rx7
REACTOME	Immune System	P4hb
REACTOME	Immune System	Pa2g4
REACTOME	Immune System	Padi2
REACTOME	Immune System	Pafah1b2
REACTOME	Immune System	Pag1
REACTOME	Immune System	Pak1
REACTOME	Immune System	Pak2
REACTOME	Immune System	Pak3
REACTOME	Immune System	Panx1
REACTOME	Immune System	Pdap1
REACTOME	Immune System	Pdcd1
REACTOME	Immune System	Pdcd1lg2
REACTOME	Immune System	Pde12
REACTOME	Immune System	Pdia3
REACTOME	Immune System	Pdpk1
REACTOME	Immune System	Pdxk
REACTOME	Immune System	Pdzd11
REACTOME	Immune System	Pecam1
REACTOME	Immune System	Peli1
REACTOME	Immune System	Peli2
REACTOME	Immune System	Peli3
REACTOME	Immune System	Pfkl
REACTOME	Immune System	Pgam1
REACTOME	Immune System	Pglyrp1
REACTOME	Immune System	Pglyrp2
REACTOME	Immune System	Pglyrp3
REACTOME	Immune System	Pglyrp4
REACTOME	Immune System	Pgm1
REACTOME	Immune System	Pgm2
REACTOME	Immune System	Pgrmc1
REACTOME	Immune System	Pianp
REACTOME	Immune System	Pias1
REACTOME	Immune System	Pigr
REACTOME	Immune System	Pik3ap1
REACTOME	Immune System	Pik3c3
REACTOME	Immune System	Pik3ca
REACTOME	Immune System	Pik3cb
REACTOME	Immune System	Pik3cd
REACTOME	Immune System	Pik3r1
REACTOME	Immune System	Pik3r2
REACTOME	Immune System	Pik3r3
REACTOME	Immune System	Pik3r4
REACTOME	Immune System	Pilra
REACTOME	Immune System	Pin1
REACTOME	Immune System	Pira2
REACTOME	Immune System	Pirb
REACTOME	Immune System	Pja1
REACTOME	Immune System	Pja2
REACTOME	Immune System	Pkm
REACTOME	Immune System	Pkp1
REACTOME	Immune System	Pla2g2a
REACTOME	Immune System	Pla2g6
REACTOME	Immune System	Plac8
REACTOME	Immune System	Plau
REACTOME	Immune System	Plaur
REACTOME	Immune System	Plcg1
REACTOME	Immune System	Plcg2
REACTOME	Immune System	Pld2
REACTOME	Immune System	Pld3
REACTOME	Immune System	Pld4
REACTOME	Immune System	Plekho2
REACTOME	Immune System	Plpp4
REACTOME	Immune System	Plpp5
REACTOME	Immune System	Pnp
REACTOME	Immune System	Ppbp
REACTOME	Immune System	Ppia
REACTOME	Immune System	Ppie
REACTOME	Immune System	Ppl
REACTOME	Immune System	Ppm1b
REACTOME	Immune System	Ppp2ca
REACTOME	Immune System	Ppp2cb
REACTOME	Immune System	Ppp2r1a
REACTOME	Immune System	Ppp2r1b
REACTOME	Immune System	Ppp2r5a
REACTOME	Immune System	Ppp2r5b
REACTOME	Immune System	Ppp2r5c
REACTOME	Immune System	Ppp2r5d
REACTOME	Immune System	Ppp2r5e
REACTOME	Immune System	Ppp3ca
REACTOME	Immune System	Ppp3cb
REACTOME	Immune System	Ppp3r1
REACTOME	Immune System	Prcp
REACTOME	Immune System	Prdx4
REACTOME	Immune System	Prdx6
REACTOME	Immune System	Prg2
REACTOME	Immune System	Prg3
REACTOME	Immune System	Prkaca
REACTOME	Immune System	Prkacb
REACTOME	Immune System	Prkcb
REACTOME	Immune System	Prkcd
REACTOME	Immune System	Prkce
REACTOME	Immune System	Prkcq
REACTOME	Immune System	Prkg1
REACTOME	Immune System	Prkn
REACTOME	Immune System	Prl
REACTOME	Immune System	Prlr
REACTOME	Immune System	Prr5
REACTOME	Immune System	Prss1
REACTOME	Immune System	Prss2
REACTOME	Immune System	Prss3
REACTOME	Immune System	Prtn3
REACTOME	Immune System	Psap
REACTOME	Immune System	Psen1
REACTOME	Immune System	Psg18
REACTOME	Immune System	Psg22
REACTOME	Immune System	Psg29
REACTOME	Immune System	Psma1
REACTOME	Immune System	Psma2
REACTOME	Immune System	Psma3
REACTOME	Immune System	Psma4
REACTOME	Immune System	Psma5
REACTOME	Immune System	Psma6
REACTOME	Immune System	Psma7
REACTOME	Immune System	Psma8
REACTOME	Immune System	Psmb1
REACTOME	Immune System	Psmb10
REACTOME	Immune System	Psmb11
REACTOME	Immune System	Psmb2
REACTOME	Immune System	Psmb3
REACTOME	Immune System	Psmb4
REACTOME	Immune System	Psmb5
REACTOME	Immune System	Psmb6
REACTOME	Immune System	Psmb7
REACTOME	Immune System	Psmb8
REACTOME	Immune System	Psmc1
REACTOME	Immune System	Psmc2
REACTOME	Immune System	Psmc3
REACTOME	Immune System	Psmc4
REACTOME	Immune System	Psmc5
REACTOME	Immune System	Psmc6
REACTOME	Immune System	Psmd1
REACTOME	Immune System	Psmd10
REACTOME	Immune System	Psmd11
REACTOME	Immune System	Psmd12
REACTOME	Immune System	Psmd13
REACTOME	Immune System	Psmd14
REACTOME	Immune System	Psmd2
REACTOME	Immune System	Psmd3
REACTOME	Immune System	Psmd4
REACTOME	Immune System	Psmd5
REACTOME	Immune System	Psmd6
REACTOME	Immune System	Psmd7
REACTOME	Immune System	Psmd8
REACTOME	Immune System	Psmd9
REACTOME	Immune System	Psme1
REACTOME	Immune System	Psme2
REACTOME	Immune System	Psme2b
REACTOME	Immune System	Psme3
REACTOME	Immune System	Psme4
REACTOME	Immune System	Psmf1
REACTOME	Immune System	Pstpip1
REACTOME	Immune System	Ptafr
REACTOME	Immune System	Pten
REACTOME	Immune System	Ptges2
REACTOME	Immune System	Ptk2
REACTOME	Immune System	Ptk2b
REACTOME	Immune System	Ptpn1
REACTOME	Immune System	Ptpn11
REACTOME	Immune System	Ptpn2
REACTOME	Immune System	Ptpn22
REACTOME	Immune System	Ptpn4
REACTOME	Immune System	Ptpn6
REACTOME	Immune System	Ptprb
REACTOME	Immune System	Ptprc
REACTOME	Immune System	Ptprj
REACTOME	Immune System	Ptprn2
REACTOME	Immune System	Ptprz1
REACTOME	Immune System	Ptx3
REACTOME	Immune System	Pvr
REACTOME	Immune System	Pycard
REACTOME	Immune System	Pygb
REACTOME	Immune System	Pygl
REACTOME	Immune System	Qpct
REACTOME	Immune System	Qsox1
REACTOME	Immune System	Rab10
REACTOME	Immune System	Rab14
REACTOME	Immune System	Rab18
REACTOME	Immune System	Rab24
REACTOME	Immune System	Rab27a
REACTOME	Immune System	Rab31
REACTOME	Immune System	Rab37
REACTOME	Immune System	Rab3a
REACTOME	Immune System	Rab3d
REACTOME	Immune System	Rab44
REACTOME	Immune System	Rab4b
REACTOME	Immune System	Rab5b
REACTOME	Immune System	Rab5c
REACTOME	Immune System	Rab6a
REACTOME	Immune System	Rab7
REACTOME	Immune System	Rab9b
REACTOME	Immune System	Rac1
REACTOME	Immune System	Rac2
REACTOME	Immune System	Racgap1
REACTOME	Immune System	Raet1e
REACTOME	Immune System	Raf1
REACTOME	Immune System	Rap1a
REACTOME	Immune System	Rap1b
REACTOME	Immune System	Rap1gap
REACTOME	Immune System	Rap1gap2
REACTOME	Immune System	Rap2b
REACTOME	Immune System	Rap2c
REACTOME	Immune System	Rapgef1
REACTOME	Immune System	Rapgef3
REACTOME	Immune System	Rapgef4
REACTOME	Immune System	Rasgrp1
REACTOME	Immune System	Rasgrp2
REACTOME	Immune System	Rasgrp3
REACTOME	Immune System	Rbbp6
REACTOME	Immune System	Rbck1
REACTOME	Immune System	Rbsn
REACTOME	Immune System	Rbx1
REACTOME	Immune System	Rchy1
REACTOME	Immune System	Reg3a
REACTOME	Immune System	Reg3b
REACTOME	Immune System	Reg3d
REACTOME	Immune System	Reg3g
REACTOME	Immune System	Rel
REACTOME	Immune System	Rela
REACTOME	Immune System	Relb
REACTOME	Immune System	Retn
REACTOME	Immune System	Rhoa
REACTOME	Immune System	Rhof
REACTOME	Immune System	Rhog
REACTOME	Immune System	Rictor
REACTOME	Immune System	Rilp
REACTOME	Immune System	Ripk1
REACTOME	Immune System	Ripk2
REACTOME	Immune System	Ripk3
REACTOME	Immune System	Rlim
REACTOME	Immune System	Rnase2a
REACTOME	Immune System	Rnase2b
REACTOME	Immune System	Rnase6
REACTOME	Immune System	Rnasel
REACTOME	Immune System	Rnaset2a
REACTOME	Immune System	Rnaset2b
REACTOME	Immune System	Rnf111
REACTOME	Immune System	Rnf114
REACTOME	Immune System	Rnf115
REACTOME	Immune System	Rnf123
REACTOME	Immune System	Rnf126
REACTOME	Immune System	Rnf130
REACTOME	Immune System	Rnf138
REACTOME	Immune System	Rnf14
REACTOME	Immune System	Rnf144b
REACTOME	Immune System	Rnf182
REACTOME	Immune System	Rnf19a
REACTOME	Immune System	Rnf19b
REACTOME	Immune System	Rnf213
REACTOME	Immune System	Rnf217
REACTOME	Immune System	Rnf220
REACTOME	Immune System	Rnf25
REACTOME	Immune System	Rnf34
REACTOME	Immune System	Rnf4
REACTOME	Immune System	Rnf41
REACTOME	Immune System	Rnf6
REACTOME	Immune System	Rnf7
REACTOME	Immune System	Rock1
REACTOME	Immune System	Rps27a
REACTOME	Immune System	Rps6ka1
REACTOME	Immune System	Rps6ka2
REACTOME	Immune System	Rps6ka3
REACTOME	Immune System	Rps6ka5
REACTOME	Immune System	S100a1
REACTOME	Immune System	S100a11
REACTOME	Immune System	S100a8
REACTOME	Immune System	S100a9
REACTOME	Immune System	S100b
REACTOME	Immune System	Sar1b
REACTOME	Immune System	Sarm1
REACTOME	Immune System	Scamp1
REACTOME	Immune System	Sdc1
REACTOME	Immune System	Sdcbp
REACTOME	Immune System	Sec13
REACTOME	Immune System	Sec22b
REACTOME	Immune System	Sec23a
REACTOME	Immune System	Sec24a
REACTOME	Immune System	Sec24b
REACTOME	Immune System	Sec24c
REACTOME	Immune System	Sec24d
REACTOME	Immune System	Sec31a
REACTOME	Immune System	Serpina1c
REACTOME	Immune System	Serpina3g
REACTOME	Immune System	Serpinb10
REACTOME	Immune System	Serpinb12
REACTOME	Immune System	Serpinb1a
REACTOME	Immune System	Serpinb3a
REACTOME	Immune System	Serpinb3b
REACTOME	Immune System	Serpinb3c
REACTOME	Immune System	Serpinb3d
REACTOME	Immune System	Serpinb6a
REACTOME	Immune System	Serping1
REACTOME	Immune System	Sftpa1
REACTOME	Immune System	Sftpd
REACTOME	Immune System	Sh2b1
REACTOME	Immune System	Sh2b3
REACTOME	Immune System	Sh2d1a
REACTOME	Immune System	Sh2d1b2
REACTOME	Immune System	Sh3gl2
REACTOME	Immune System	Sh3kbp1
REACTOME	Immune System	Sh3rf1
REACTOME	Immune System	Shc1
REACTOME	Immune System	Siah1a
REACTOME	Immune System	Siah2
REACTOME	Immune System	Siglec1
REACTOME	Immune System	Siglec15
REACTOME	Immune System	Siglece
REACTOME	Immune System	Siglecf
REACTOME	Immune System	Siglecg
REACTOME	Immune System	Siglech
REACTOME	Immune System	Sipa1
REACTOME	Immune System	Sirpa
REACTOME	Immune System	Sirpb1a
REACTOME	Immune System	Sirpb1b
REACTOME	Immune System	Sirpb1c
REACTOME	Immune System	Skp1a
REACTOME	Immune System	Skp2
REACTOME	Immune System	Sla
REACTOME	Immune System	Sla2
REACTOME	Immune System	Slamf6
REACTOME	Immune System	Slamf7
REACTOME	Immune System	Slc11a1
REACTOME	Immune System	Slc15a4
REACTOME	Immune System	Slc27a2
REACTOME	Immune System	Slc2a3
REACTOME	Immune System	Slc2a5
REACTOME	Immune System	Slc44a2
REACTOME	Immune System	Slco4c1
REACTOME	Immune System	Slpi
REACTOME	Immune System	Smarca4
REACTOME	Immune System	Smurf1
REACTOME	Immune System	Smurf2
REACTOME	Immune System	Snap23
REACTOME	Immune System	Snap25
REACTOME	Immune System	Snap29
REACTOME	Immune System	Socs1
REACTOME	Immune System	Socs2
REACTOME	Immune System	Socs3
REACTOME	Immune System	Socs5
REACTOME	Immune System	Socs6
REACTOME	Immune System	Sos1
REACTOME	Immune System	Sos2
REACTOME	Immune System	Spsb1
REACTOME	Immune System	Spsb2
REACTOME	Immune System	Spsb4
REACTOME	Immune System	Sptan1
REACTOME	Immune System	Sptbn2
REACTOME	Immune System	Sqstm1
REACTOME	Immune System	Src
REACTOME	Immune System	Srp14
REACTOME	Immune System	Stat2
REACTOME	Immune System	Stat3
REACTOME	Immune System	Stat5a
REACTOME	Immune System	Stat5b
REACTOME	Immune System	Stat6
REACTOME	Immune System	Stbd1
REACTOME	Immune System	Stim1
REACTOME	Immune System	Sting1
REACTOME	Immune System	Stk10
REACTOME	Immune System	Stk11ip
REACTOME	Immune System	Stom
REACTOME	Immune System	Stub1
REACTOME	Immune System	Stx1a
REACTOME	Immune System	Stx3
REACTOME	Immune System	Stx4a
REACTOME	Immune System	Stxbp2
REACTOME	Immune System	Sugt1
REACTOME	Immune System	Sumo1
REACTOME	Immune System	Surf4
REACTOME	Immune System	Svip
REACTOME	Immune System	Svs3b
REACTOME	Immune System	Syk
REACTOME	Immune System	Syngr1
REACTOME	Immune System	Tab1
REACTOME	Immune System	Tab2
REACTOME	Immune System	Tab3
REACTOME	Immune System	Tank
REACTOME	Immune System	Tap1
REACTOME	Immune System	Tap2
REACTOME	Immune System	Tapbp
REACTOME	Immune System	Tarm1
REACTOME	Immune System	Tax1bp1
REACTOME	Immune System	Tbc1d10c
REACTOME	Immune System	Tbk1
REACTOME	Immune System	Tcirg1
REACTOME	Immune System	Them4
REACTOME	Immune System	Thop1
REACTOME	Immune System	Ticam1
REACTOME	Immune System	Ticam2
REACTOME	Immune System	Tifa
REACTOME	Immune System	Timp2
REACTOME	Immune System	Tirap
REACTOME	Immune System	Tlr1
REACTOME	Immune System	Tlr2
REACTOME	Immune System	Tlr4
REACTOME	Immune System	Tlr6
REACTOME	Immune System	Tlr7
REACTOME	Immune System	Tlr8
REACTOME	Immune System	Tlr9
REACTOME	Immune System	Tmbim1
REACTOME	Immune System	Tmc6
REACTOME	Immune System	Tmem179b
REACTOME	Immune System	Tmem30a
REACTOME	Immune System	Tmem63a
REACTOME	Immune System	Tnf
REACTOME	Immune System	Tnfaip3
REACTOME	Immune System	Tnfaip6
REACTOME	Immune System	Tnfrsf11a
REACTOME	Immune System	Tnfrsf11b
REACTOME	Immune System	Tnfrsf12a
REACTOME	Immune System	Tnfrsf13b
REACTOME	Immune System	Tnfrsf13c
REACTOME	Immune System	Tnfrsf14
REACTOME	Immune System	Tnfrsf17
REACTOME	Immune System	Tnfrsf18
REACTOME	Immune System	Tnfrsf1a
REACTOME	Immune System	Tnfrsf1b
REACTOME	Immune System	Tnfrsf25
REACTOME	Immune System	Tnfrsf4
REACTOME	Immune System	Tnfrsf8
REACTOME	Immune System	Tnfrsf9
REACTOME	Immune System	Tnfsf11
REACTOME	Immune System	Tnfsf12
REACTOME	Immune System	Tnfsf13
REACTOME	Immune System	Tnfsf13b
REACTOME	Immune System	Tnfsf14
REACTOME	Immune System	Tnfsf15
REACTOME	Immune System	Tnfsf18
REACTOME	Immune System	Tnfsf4
