database	pathway	gene
neighborhood	GCM_NF2	WDR6
neighborhood	GCM_NF2	GATD3A
neighborhood	GCM_NF2	SUV39H1
neighborhood	GCM_NF2	FN3KRP
neighborhood	GCM_NF2	MTRF1L
neighborhood	GCM_NF2	DENR
neighborhood	GCM_NF2	MMAB
neighborhood	GCM_NF2	FBXL20
neighborhood	GCM_NF2	PPIG
neighborhood	GCM_NF2	VCP
neighborhood	GCM_NF2	COQ10A
neighborhood	GCM_NF2	RSC1A1
neighborhood	GCM_NF2	AARS2
neighborhood	GCM_NF2	ZNF84
neighborhood	GCM_NF2	GPBP1
neighborhood	GCM_NF2	IRAG1
neighborhood	GCM_NF2	EPS15L1
neighborhood	GCM_NF2	TNS2
neighborhood	GCM_NF2	GTF2A1
neighborhood	GCM_NF2	IPO5
neighborhood	GCM_NF2	RANBP6
neighborhood	GCM_NF2	RMND5B
neighborhood	GCM_NF2	TM9SF3
neighborhood	GCM_NF2	CHUK
neighborhood	GCM_NF2	TOX4
neighborhood	GCM_NF2	NPFF
neighborhood	GCM_NF2	TUBGCP4
neighborhood	GCM_NF2	ANKRA2
neighborhood	GCM_NF2	MRPS5
neighborhood	GCM_NF2	PIP4K2B
neighborhood	GCM_NF2	NSUN5P1
neighborhood	GCM_NF2	PIGS
neighborhood	GCM_NF2	ERAL1
neighborhood	GCM_NF2	FOXJ3
neighborhood	GCM_NF2	ZFR
neighborhood	GCM_NF2	UBE2N
neighborhood	GCM_NF2	MFN2
neighborhood	GCM_NF2	TUT1
neighborhood	GCM_NF2	LINC01278
neighborhood	GCM_NF2	RMDN3
neighborhood	GCM_NF2	KLHL18
neighborhood	GCM_NF2	KLHL17
neighborhood	GCM_NF2	ATG4B
neighborhood	GCM_NF2	SLC35E2A
neighborhood	GCM_NF2	URGCP
neighborhood	GCM_NF2	PRRC2B
neighborhood	GCM_NF2	KLHL12
neighborhood	GCM_NF2	C5orf51
neighborhood	GCM_NF2	KPNA6
neighborhood	GCM_NF2	ZNF710
neighborhood	GCM_NF2	PSME3
neighborhood	GCM_NF2	KDM3B
neighborhood	GCM_NF2	KLHL11
neighborhood	GCM_NF2	CNPPD1
neighborhood	GCM_NF2	PATL1
neighborhood	GCM_NF2	KIAA1191
neighborhood	GCM_NF2	MOB4
neighborhood	GCM_NF2	AC141586.1
neighborhood	GCM_NF2	SNX15
neighborhood	GCM_NF2	U2SURP
neighborhood	GCM_NF2	TSPYL4
neighborhood	GCM_NF2	RETREG2
neighborhood	GCM_NF2	ADPRS
neighborhood	GCM_NF2	CHD9
neighborhood	GCM_NF2	SLC35B2
neighborhood	GCM_NF2	SAFB
neighborhood	GCM_NF2	PRPF8
neighborhood	GCM_NF2	SEC22C
neighborhood	GCM_NF2	SH2B1
neighborhood	GCM_NF2	APPBP2
neighborhood	GCM_NF2	FAM168B
neighborhood	GCM_NF2	TNPO2
neighborhood	GCM_NF2	TNPO1
neighborhood	GCM_NF2	TINF2
neighborhood	GCM_NF2	ING1
neighborhood	GCM_NF2	TEX261
neighborhood	GCM_NF2	SCG2
neighborhood	GCM_NF2	TSEN34
neighborhood	GCM_NF2	BAHD1
neighborhood	GCM_NF2	STAMBP
neighborhood	GCM_NF2	CENPO
neighborhood	GCM_NF2	TMEM245
neighborhood	GCM_NF2	NF2
neighborhood	GCM_NF2	MED17
neighborhood	GCM_NF2	PIP4P1
neighborhood	GCM_NF2	ATXN7L3
neighborhood	GCM_NF2	RABL2B
neighborhood	GCM_NF2	POLR2M
neighborhood	GCM_NF2	WSB1
neighborhood	GCM_NF2	ZBED1
neighborhood	GCM_NF2	PEX11B
neighborhood	GCM_NF2	GSPT1
neighborhood	GCM_NF2	BABAM1
neighborhood	GCM_NF2	WSB2
neighborhood	GCM_NF2	SUMF2
neighborhood	GCM_NF2	TRPC4AP
neighborhood	GCM_NF2	MAPK8IP3
neighborhood	GCM_NF2	DENND4A
neighborhood	GCM_NF2	EVI5L
neighborhood	GCM_NF2	MAPK8IP1
neighborhood	GCM_NF2	ALKBH5
neighborhood	GCM_NF2	RNF41
neighborhood	GCM_NF2	ACTR10
neighborhood	GCM_NPM1	RPL18
neighborhood	GCM_NPM1	RPL17
neighborhood	GCM_NPM1	RPL36A
neighborhood	GCM_NPM1	RPL19
neighborhood	GCM_NPM1	RPL14
neighborhood	GCM_NPM1	SNRPD3
neighborhood	GCM_NPM1	SNRPD2
neighborhood	GCM_NPM1	HNRNPM
neighborhood	GCM_NPM1	PNN
neighborhood	GCM_NPM1	NONO
neighborhood	GCM_NPM1	ACTG1
neighborhood	GCM_NPM1	HNRNPU
neighborhood	GCM_NPM1	SRSF9
neighborhood	GCM_NPM1	TPT1
neighborhood	GCM_NPM1	H2AZ1
neighborhood	GCM_NPM1	RPL11
neighborhood	GCM_NPM1	RPS27A
neighborhood	GCM_NPM1	EIF3F
neighborhood	GCM_NPM1	RPL35A
neighborhood	GCM_NPM1	SNRPA1
neighborhood	GCM_NPM1	POLG
neighborhood	GCM_NPM1	EEF2
neighborhood	GCM_NPM1	PPP1CC
neighborhood	GCM_NPM1	PSMA2
neighborhood	GCM_NPM1	PSMA1
neighborhood	GCM_NPM1	RPS18
neighborhood	GCM_NPM1	HNRNPA1
neighborhood	GCM_NPM1	RPS19
neighborhood	GCM_NPM1	RPS16
neighborhood	GCM_NPM1	PSMA5
neighborhood	GCM_NPM1	RPS14
neighborhood	GCM_NPM1	TIAL1
neighborhood	GCM_NPM1	RPS11
neighborhood	GCM_NPM1	SNRPF
neighborhood	GCM_NPM1	SNRPE
neighborhood	GCM_NPM1	UBA52
neighborhood	GCM_NPM1	ZNHIT3
neighborhood	GCM_NPM1	EEF1B2
neighborhood	GCM_NPM1	RABGGTB
neighborhood	GCM_NPM1	PSMB4
neighborhood	GCM_NPM1	RPS28
neighborhood	GCM_NPM1	RPL7
neighborhood	GCM_NPM1	RPL6
neighborhood	GCM_NPM1	RPL9
neighborhood	GCM_NPM1	NPM1
neighborhood	GCM_NPM1	RPL3
neighborhood	GCM_NPM1	TAF9
neighborhood	GCM_NPM1	RPL4
neighborhood	GCM_NPM1	RPL10A
neighborhood	GCM_NPM1	RPL7A
neighborhood	GCM_NPM1	RPS23
neighborhood	GCM_NPM1	HNRNPH1
neighborhood	GCM_NPM1	RPS24
neighborhood	GCM_NPM1	TBCB
neighborhood	GCM_NPM1	RPSA
neighborhood	GCM_NPM1	RPS9
neighborhood	GCM_NPM1	SAP18
neighborhood	GCM_NPM1	RPS6
neighborhood	GCM_NPM1	COL16A1
neighborhood	GCM_NPM1	UBE2L3
neighborhood	GCM_NPM1	RPS5
neighborhood	GCM_NPM1	RPS8
neighborhood	GCM_NPM1	RPS7
neighborhood	GCM_NPM1	FXR1
neighborhood	GCM_NPM1	EIF4B
neighborhood	GCM_NPM1	PPIA
neighborhood	GCM_NPM1	H3-3A
neighborhood	GCM_NPM1	RACK1
neighborhood	GCM_NPM1	DUT
neighborhood	GCM_NPM1	HSP90AB1
neighborhood	GCM_NPM1	ATP5F1B
neighborhood	GCM_NPM1	HINT1
neighborhood	GCM_NPM1	NAP1L1
neighborhood	GCM_NPM1	ESD
neighborhood	GCM_NPM1	EPRS1
neighborhood	GCM_NPM1	RPS2
neighborhood	GCM_NPM1	PTMA
neighborhood	GCM_NPM1	RPS3
neighborhood	GCM_NPM1	PRMT1
neighborhood	GCM_NPM1	RPS3A
neighborhood	GCM_NPM1	SLC25A3
neighborhood	GCM_NPM1	KHDRBS1
neighborhood	GCM_NPM1	IK
neighborhood	GCM_NPM1	SLC25A6
neighborhood	GCM_NPM1	CLIC1
neighborhood	GCM_NPM1	NCL
neighborhood	GCM_NPM1	NDUFA12
neighborhood	GCM_NPM1	PSME1
neighborhood	GCM_NPM1	UQCRH
neighborhood	GCM_NPM1	EEF1G
neighborhood	GCM_NPM1	POLR2G
neighborhood	GCM_NPM1	NACA
neighborhood	GCM_NPM1	RPL35
neighborhood	GCM_NPM1	RPL27A
neighborhood	GCM_NPM1	ATP5MC3
neighborhood	GCM_NPM1	SUMO2
neighborhood	GCM_NPM1	SET
neighborhood	GCM_NPM1	RPL32
neighborhood	GCM_NPM1	CLEC18C
neighborhood	GCM_NPM1	RPL31
neighborhood	GCM_NPM1	RPL34
neighborhood	GCM_NPM1	APEX1
neighborhood	GCM_NPM1	TCP1
neighborhood	GCM_NPM1	NASP
neighborhood	GCM_NPM1	TRIM28
neighborhood	GCM_NPM1	ATP5PB
neighborhood	GCM_NPM1	CSNK2B
neighborhood	GCM_NPM1	RPL27
neighborhood	GCM_NPM1	RPL28
neighborhood	GCM_NPM1	APRT
neighborhood	GCM_NPM1	RPL29
neighborhood	GCM_NPM1	PWP1
neighborhood	GCM_NPM1	ILF2
neighborhood	GCM_NPM1	RPL23
neighborhood	GCM_NPM1	RPL13A
neighborhood	GCM_NPM1	RPL21
neighborhood	GCM_NUMA1	MORF4L1
neighborhood	GCM_NUMA1	ABHD16A
neighborhood	GCM_NUMA1	MAP11
neighborhood	GCM_NUMA1	SNRNP200
neighborhood	GCM_NUMA1	LEMD3
neighborhood	GCM_NUMA1	SIN3A
neighborhood	GCM_NUMA1	WDR73
neighborhood	GCM_NUMA1	ASB7
neighborhood	GCM_NUMA1	DHX36
neighborhood	GCM_NUMA1	SAMD4B
neighborhood	GCM_NUMA1	SPTLC1
neighborhood	GCM_NUMA1	POGZ
neighborhood	GCM_NUMA1	ANKRA2
neighborhood	GCM_NUMA1	CIZ1
neighborhood	GCM_NUMA1	LINC01278
neighborhood	GCM_NUMA1	PRDM4
neighborhood	GCM_NUMA1	PRRC2B
neighborhood	GCM_NUMA1	KDM3B
neighborhood	GCM_NUMA1	VPS26B
neighborhood	GCM_NUMA1	MOB4
neighborhood	GCM_NUMA1	TAF9B
neighborhood	GCM_NUMA1	CRAMP1
neighborhood	GCM_NUMA1	COMMD9
neighborhood	GCM_NUMA1	METTL17
neighborhood	GCM_NUMA1	ZNF512
neighborhood	GCM_NUMA1	CHD9
neighborhood	GCM_NUMA1	NUMA1
neighborhood	GCM_NUMA1	GORASP1
neighborhood	GCM_NUMA1	SAFB
neighborhood	GCM_NUMA1	PRPF8
neighborhood	GCM_NUMA1	C1orf52
neighborhood	GCM_NUMA1	SEC22C
neighborhood	GCM_NUMA1	SH2B1
neighborhood	GCM_NUMA1	TNPO2
neighborhood	GCM_NUMA1	BAZ2A
neighborhood	GCM_NUMA1	MTMR7
neighborhood	GCM_NUMA1	TEX261
neighborhood	GCM_NUMA1	MTMR4
neighborhood	GCM_NUMA1	CFAP298
neighborhood	GCM_NUMA1	BAHD1
neighborhood	GCM_NUMA1	TMEM245
neighborhood	GCM_NUMA1	KMT2A
neighborhood	GCM_NUMA1	NF2
neighborhood	GCM_NUMA1	TBC1D10B
neighborhood	GCM_NUMA1	NUCKS1
neighborhood	GCM_NUMA1	MED17
neighborhood	GCM_NUMA1	WDR6
neighborhood	GCM_NUMA1	THUMPD1
neighborhood	GCM_NUMA1	TTC17
neighborhood	GCM_NUMA1	UPF3A
neighborhood	GCM_NUMA1	MSL1
neighborhood	GCM_NUMA1	SAP130
neighborhood	GCM_NUMA1	RPL7L1
neighborhood	GCM_NUMA1	COQ10A
neighborhood	GCM_NUMA1	RSC1A1
neighborhood	GCM_NUMA1	RNF41
neighborhood	GCM_PFN1	RPL19
neighborhood	GCM_PFN1	RPL14
neighborhood	GCM_PFN1	ATP5F1B
neighborhood	GCM_PFN1	SNRPD3
neighborhood	GCM_PFN1	HNRNPD
neighborhood	GCM_PFN1	SNRPD2
neighborhood	GCM_PFN1	PTMA
neighborhood	GCM_PFN1	CBFB
neighborhood	GCM_PFN1	HNRNPM
neighborhood	GCM_PFN1	HNRNPL
neighborhood	GCM_PFN1	NONO
neighborhood	GCM_PFN1	PRMT1
neighborhood	GCM_PFN1	SRSF9
neighborhood	GCM_PFN1	RHOA
neighborhood	GCM_PFN1	SLC25A3
neighborhood	GCM_PFN1	H2AZ1
neighborhood	GCM_PFN1	MSN
neighborhood	GCM_PFN1	PPP4C
neighborhood	GCM_PFN1	PSMD8
neighborhood	GCM_PFN1	ARHGEF1
neighborhood	GCM_PFN1	CLIC1
neighborhood	GCM_PFN1	NCL
neighborhood	GCM_PFN1	NDUFA12
neighborhood	GCM_PFN1	MCM6
neighborhood	GCM_PFN1	RPS19
neighborhood	GCM_PFN1	PSME1
neighborhood	GCM_PFN1	EIF4A1
neighborhood	GCM_PFN1	CFL1
neighborhood	GCM_PFN1	ATP5F1C
neighborhood	GCM_PFN1	SNRPA
neighborhood	GCM_PFN1	GPSM3
neighborhood	GCM_PFN1	PFN1
neighborhood	GCM_PFN1	OAZ1
neighborhood	GCM_PFN1	SET
neighborhood	GCM_PFN1	DRAP1
neighborhood	GCM_PFN1	PSMB2
neighborhood	GCM_PFN1	APEX1
neighborhood	GCM_PFN1	ARHGDIB
neighborhood	GCM_PFN1	RPS24
neighborhood	GCM_PFN1	HCLS1
neighborhood	GCM_PFN1	CSNK2B
neighborhood	GCM_PFN1	RPL27
neighborhood	GCM_PFN1	RPS5
neighborhood	GCM_PFN1	RPS8
neighborhood	GCM_PFN1	APRT
neighborhood	GCM_PFN1	RPL29
neighborhood	GCM_PFN1	RPS7
neighborhood	GCM_PFN1	ILF2
neighborhood	GCM_PFN1	HDAC1
neighborhood	GCM_PFN1	PPIA
neighborhood	GCM_PFN1	RPL21
neighborhood	GCM_PPM1D	LMNB1
neighborhood	GCM_PPM1D	NAA25
neighborhood	GCM_PPM1D	WBP11
neighborhood	GCM_PPM1D	RBM4B
neighborhood	GCM_PPM1D	ANKRD50
neighborhood	GCM_PPM1D	CEP170
neighborhood	GCM_PPM1D	USP37
neighborhood	GCM_PPM1D	PTBP2
neighborhood	GCM_PPM1D	EXOC5
neighborhood	GCM_PPM1D	VEZF1
neighborhood	GCM_PPM1D	KAT7
neighborhood	GCM_PPM1D	KAT6B
neighborhood	GCM_PPM1D	ZNF566
neighborhood	GCM_PPM1D	NUDT4
neighborhood	GCM_PPM1D	CELF1
neighborhood	GCM_PPM1D	ZHX1
neighborhood	GCM_PPM1D	ESRRG
neighborhood	GCM_PPM1D	SMC3
neighborhood	GCM_PPM1D	SYNC
neighborhood	GCM_PPM1D	PPM1D
neighborhood	GCM_PPM1D	PPM1E
neighborhood	GCM_PPM1D	TOMM70
neighborhood	GCM_PPM1D	PARP6
neighborhood	GCM_PPM1D	C11orf95
neighborhood	GCM_PPM1D	SPAST
neighborhood	GCM_PPM1D	KMT5B
neighborhood	GCM_PPP1CC	HMGN1
neighborhood	GCM_PPP1CC	ATP5F1B
neighborhood	GCM_PPP1CC	SNRPD3
neighborhood	GCM_PPP1CC	HNRNPD
neighborhood	GCM_PPP1CC	CAPZA1
neighborhood	GCM_PPP1CC	VBP1
neighborhood	GCM_PPP1CC	NAP1L1
neighborhood	GCM_PPP1CC	CBFB
neighborhood	GCM_PPP1CC	HNRNPM
neighborhood	GCM_PPP1CC	ACTG1
neighborhood	GCM_PPP1CC	NONO
neighborhood	GCM_PPP1CC	PRMT1
neighborhood	GCM_PPP1CC	SRSF4
neighborhood	GCM_PPP1CC	HNRNPU
neighborhood	GCM_PPP1CC	SRSF9
neighborhood	GCM_PPP1CC	SLC25A3
neighborhood	GCM_PPP1CC	RPP30
neighborhood	GCM_PPP1CC	TPR
neighborhood	GCM_PPP1CC	EIF3F
neighborhood	GCM_PPP1CC	BRD8
neighborhood	GCM_PPP1CC	KHDRBS1
neighborhood	GCM_PPP1CC	IK
neighborhood	GCM_PPP1CC	POLG
neighborhood	GCM_PPP1CC	EEF2
neighborhood	GCM_PPP1CC	PPP1CC
neighborhood	GCM_PPP1CC	NCL
neighborhood	GCM_PPP1CC	NDUFA12
neighborhood	GCM_PPP1CC	EIF4G2
neighborhood	GCM_PPP1CC	PSMA1
neighborhood	GCM_PPP1CC	PSMA5
neighborhood	GCM_PPP1CC	CFL1
neighborhood	GCM_PPP1CC	SNRPA
neighborhood	GCM_PPP1CC	ZNHIT3
neighborhood	GCM_PPP1CC	NACA
neighborhood	GCM_PPP1CC	SUMO2
neighborhood	GCM_PPP1CC	SET
neighborhood	GCM_PPP1CC	NPM1
neighborhood	GCM_PPP1CC	TRA2B
neighborhood	GCM_PPP1CC	NAE1
neighborhood	GCM_PPP1CC	TCEA1
neighborhood	GCM_PPP1CC	APEX1
neighborhood	GCM_PPP1CC	TBCB
neighborhood	GCM_PPP1CC	TCP1
neighborhood	GCM_PPP1CC	ERH
neighborhood	GCM_PPP1CC	NASP
neighborhood	GCM_PPP1CC	ATP5PB
neighborhood	GCM_PPP1CC	CSNK2B
neighborhood	GCM_PPP1CC	PWP1
neighborhood	GCM_PPP1CC	CCT7
neighborhood	GCM_PPP1CC	CCT4
neighborhood	GCM_PPP1CC	ILF2
neighborhood	GCM_PPP1CC	PPP1R8
neighborhood	GCM_PPP1CC	PPIA
neighborhood	GCM_PPP1CC	YWHAQ
neighborhood	GCM_PPP1CC	ATP5F1A
neighborhood	GCM_PPP1CC	DUT
neighborhood	GCM_PRKAG1	PNMT
neighborhood	GCM_PRKAG1	PRKAG1
neighborhood	GCM_PRKAG1	TIMM17A
neighborhood	GCM_PRKAG1	AIP
neighborhood	GCM_PRKAG1	FEV
neighborhood	GCM_PRKAG1	DGCR6
neighborhood	GCM_PRKAG1	SMARCD1
neighborhood	GCM_PRKAG1	GSTZ1
neighborhood	GCM_PRKAG1	TLK2
neighborhood	GCM_PRKAG1	EBI3
neighborhood	GCM_PRKAG1	FANCC
neighborhood	GCM_PRKAG1	MADD
neighborhood	GCM_PRKAG1	MPP2
neighborhood	GCM_PRKAG1	RING1
neighborhood	GCM_PRKAG1	TTF1
neighborhood	GCM_PRKAG1	ZNF8
neighborhood	GCM_PRKAG1	PRKCG
neighborhood	GCM_PRKAG1	HMGA2
neighborhood	GCM_PRKAG1	WAS
neighborhood	GCM_PRKAG1	PMS2P11
neighborhood	GCM_PRKAG1	TAF11
neighborhood	GCM_PRKAG1	CCR9
neighborhood	GCM_PRKAG1	GRM4
neighborhood	GCM_PRKAG1	RENBP
neighborhood	GCM_PRKAG1	ZNF134
neighborhood	GCM_PRKAG1	PSG7
neighborhood	GCM_PRKAG1	LYST
neighborhood	GCM_PRKAG1	TMEM106A
neighborhood	GCM_PRKAG1	MAPK3
neighborhood	GCM_PRKAG1	DHPS
neighborhood	GCM_PRKAG1	DPF2
neighborhood	GCM_PRKAG1	BCAT2
neighborhood	GCM_PRKAG1	ZNF76
neighborhood	GCM_PRKAG1	VPS72
neighborhood	GCM_PRKAG1	PDE6B
neighborhood	GCM_PRKAG1	AANAT
neighborhood	GCM_PRKAG1	ODF1
neighborhood	GCM_PRKAG1	FUT2
neighborhood	GCM_PRKAG1	NEFL
neighborhood	GCM_PRKAG1	TRIP13
neighborhood	GCM_PRKAG1	TAF1
neighborhood	GCM_PRKAG1	DRG2
neighborhood	GCM_PRKAG1	CENPI
neighborhood	GCM_PRKAG1	KRT32
neighborhood	GCM_PRKAG1	HDAC1
neighborhood	GCM_PRKAG1	FCGR2B
neighborhood	GCM_PRKAG1	PLK1
neighborhood	GCM_PRKAG1	ABCC1
neighborhood	GCM_PRKAG1	CSN3
neighborhood	GCM_PRKAG1	GPER1
neighborhood	GCM_PRKCG	CHERP
neighborhood	GCM_PRKCG	MYBPC2
neighborhood	GCM_PRKCG	TLN2
neighborhood	GCM_PRKCG	PRKAG1
neighborhood	GCM_PRKCG	EFNA3
neighborhood	GCM_PRKCG	L1CAM
neighborhood	GCM_PRKCG	SIRPB1
neighborhood	GCM_PRKCG	FEV
neighborhood	GCM_PRKCG	AQP2
neighborhood	GCM_PRKCG	SLC2A4
neighborhood	GCM_PRKCG	DGCR6
neighborhood	GCM_PRKCG	SMARCD1
neighborhood	GCM_PRKCG	GSTZ1
neighborhood	GCM_PRKCG	PAK1
neighborhood	GCM_PRKCG	FANCC
neighborhood	GCM_PRKCG	MPP2
neighborhood	GCM_PRKCG	MADD
neighborhood	GCM_PRKCG	ERV3-1
neighborhood	GCM_PRKCG	RING1
neighborhood	GCM_PRKCG	TTF1
neighborhood	GCM_PRKCG	PRKCG
neighborhood	GCM_PRKCG	HMGA2
neighborhood	GCM_PRKCG	WAS
neighborhood	GCM_PRKCG	PMS2P11
neighborhood	GCM_PRKCG	CCR9
neighborhood	GCM_PRKCG	GRM4
neighborhood	GCM_PRKCG	RENBP
neighborhood	GCM_PRKCG	PSG7
neighborhood	GCM_PRKCG	TMEM106A
neighborhood	GCM_PRKCG	LYST
neighborhood	GCM_PRKCG	DHPS
neighborhood	GCM_PRKCG	CLCN1
neighborhood	GCM_PRKCG	DRD1
neighborhood	GCM_PRKCG	ALPI
neighborhood	GCM_PRKCG	CYP2F1
neighborhood	GCM_PRKCG	BCAT2
neighborhood	GCM_PRKCG	KRT6C
neighborhood	GCM_PRKCG	TH
neighborhood	GCM_PRKCG	TFE3
neighborhood	GCM_PRKCG	ELK1
neighborhood	GCM_PRKCG	GCGR
neighborhood	GCM_PRKCG	VPS72
neighborhood	GCM_PRKCG	RABGGTA
neighborhood	GCM_PRKCG	ADRB3
neighborhood	GCM_PRKCG	PDE6B
neighborhood	GCM_PRKCG	AANAT
neighborhood	GCM_PRKCG	ODF1
neighborhood	GCM_PRKCG	SCNN1G
neighborhood	GCM_PRKCG	NEFL
neighborhood	GCM_PRKCG	TRIP13
neighborhood	GCM_PRKCG	MAP1A
neighborhood	GCM_PRKCG	DRG2
neighborhood	GCM_PRKCG	KRT32
neighborhood	GCM_PRKCG	COL14A1
neighborhood	GCM_PRKCG	PLK1
neighborhood	GCM_PRKCG	AVPR1B
neighborhood	GCM_PRKCG	MIEF1
neighborhood	GCM_PRKCG	HIVEP1
neighborhood	GCM_PRKCG	ABCC1
neighborhood	GCM_PRKCG	CLCN7
neighborhood	GCM_PRKCG	GPR31
neighborhood	GCM_PRKCG	CSN3
neighborhood	GCM_PRKCG	GPER1
neighborhood	GCM_PTK2	DYNC1LI2
neighborhood	GCM_PTK2	SHTN1
neighborhood	GCM_PTK2	DZIP3
neighborhood	GCM_PTK2	BTRC
neighborhood	GCM_PTK2	DNAJB14
neighborhood	GCM_PTK2	VPS52
neighborhood	GCM_PTK2	TTL
neighborhood	GCM_PTK2	DIRAS1
neighborhood	GCM_PTK2	BTBD3
neighborhood	GCM_PTK2	RABGEF1
neighborhood	GCM_PTK2	DNAJC6
neighborhood	GCM_PTK2	C1orf198
neighborhood	GCM_PTK2	FBXO21
neighborhood	GCM_PTK2	RAN
neighborhood	GCM_PTK2	KIF5C
neighborhood	GCM_PTK2	SPIRE1
neighborhood	GCM_PTK2	ZER1
neighborhood	GCM_PTK2	GLTP
neighborhood	GCM_PTK2	TRIM37
neighborhood	GCM_PTK2	MAP4K4
neighborhood	GCM_PTK2	MGAT3
neighborhood	GCM_PTK2	TMEM184B
neighborhood	GCM_PTK2	BACE1
neighborhood	GCM_PTK2	NPTN
neighborhood	GCM_PTK2	DCUN1D4
neighborhood	GCM_PTK2	FAM219A
neighborhood	GCM_PTK2	KIAA1109
neighborhood	GCM_PTK2	CLCN3
neighborhood	GCM_PTK2	NAPG
neighborhood	GCM_PTK2	CCDC92
neighborhood	GCM_PTK2	TJAP1
neighborhood	GCM_PTK2	TAFA5
neighborhood	GCM_PTK2	SESN3
neighborhood	GCM_PTK2	PTK2
neighborhood	GCM_PTK2	NDRG3
neighborhood	GCM_PTK2	ZEB2
neighborhood	GCM_PTK2	GORASP1
neighborhood	GCM_PTK2	TTYH2
neighborhood	GCM_PTK2	NGRN
neighborhood	GCM_PTK2	NAA30
neighborhood	GCM_PTK2	SAP30L
neighborhood	GCM_PTK2	CLASP2
neighborhood	GCM_PTK2	TMEM30A
neighborhood	GCM_PTK2	RNF13
neighborhood	GCM_PTK2	CNKSR2
neighborhood	GCM_PTK2	PHYHIPL
neighborhood	GCM_PTK2	CCDC82
neighborhood	GCM_PTK2	DOCK9
neighborhood	GCM_PTK2	NIPA1
neighborhood	GCM_PTK2	OCIAD1
neighborhood	GCM_PTK2	TULP4
neighborhood	GCM_PTK2	MYO10
neighborhood	GCM_PTK2	PPIG
neighborhood	GCM_PTK2	RABEP1
neighborhood	GCM_PTK2	ULK2
neighborhood	GCM_PTK2	PKP4
neighborhood	GCM_PTK2	SLAIN1
neighborhood	GCM_PTK2	TMOD2
neighborhood	GCM_PTK2	AHCYL1
neighborhood	GCM_PTK2	YIPF5
neighborhood	GCM_PTK2	PLEKHA1
neighborhood	GCM_PTK2	RTN4
neighborhood	GCM_PTK2	ZNF536
neighborhood	GCM_PTK2	ZNF84
neighborhood	GCM_PTK2	ZFP14
neighborhood	GCM_PTK2	TSNAX
neighborhood	GCM_PTK2	MARF1
neighborhood	GCM_PTK2	TNS2
neighborhood	GCM_PTK2	WBP2
neighborhood	GCM_PTK2	ARHGAP21
neighborhood	GCM_PTK2	POMT2
neighborhood	GCM_PTK2	ANKRD17
neighborhood	GCM_PTK2	GOLGA7
neighborhood	GCM_PTK2	PLEKHB1
neighborhood	GCM_PTK2	TRIM8
neighborhood	GCM_PTK2	RALGAPA1
neighborhood	GCM_PTK2	KLHL21
neighborhood	GCM_PTK2	SIK3
neighborhood	GCM_PTK2	CLDND1
neighborhood	GCM_PTK2	AGPAT4
neighborhood	GCM_PTK2	DLG1
neighborhood	GCM_PTK2	NOL6
neighborhood	GCM_PTK2	ANKS1B
neighborhood	GCM_PTK2	FMNL2
neighborhood	GCM_PTK2	PRXL2A
neighborhood	GCM_PTK2	HERC4
neighborhood	GCM_PTK2	UBE2H
neighborhood	GCM_PTK2	HERC2
neighborhood	GCM_PTK2	KIDINS220
neighborhood	GCM_PTK2	PDP1
neighborhood	GCM_PTK2	ARHGAP26
neighborhood	GCM_PTK2	GZF1
neighborhood	GCM_PTK2	BBS2
neighborhood	GCM_PTK2	EPB41L3
neighborhood	GCM_PTK2	UFSP2
neighborhood	GCM_PTK2	KIF1B
neighborhood	GCM_PTK2	NCS1
neighborhood	GCM_PTK2	FAXDC2
neighborhood	GCM_PTK2	ZNF710
neighborhood	GCM_PTK2	DYNC1I2
neighborhood	GCM_PTK2	CCDC88A
neighborhood	GCM_PTK2	PEG3
neighborhood	GCM_PTK2	MEGF9
neighborhood	GCM_PTK2	FRYL
neighborhood	GCM_PTK2	ABHD6
neighborhood	GCM_PTK2	CAMK2G
neighborhood	GCM_PTK2	LANCL1
neighborhood	GCM_PTK2	ABI2
neighborhood	GCM_PTK2	ARPP19
neighborhood	GCM_PTK2	CIPC
neighborhood	GCM_PTK2	GPRC5B
neighborhood	GCM_PTK2	MTMR2
neighborhood	GCM_PTK2	DDHD2
neighborhood	GCM_PTK2	MOAP1
neighborhood	GCM_PTK2	FAM8A1
neighborhood	GCM_PTK2	PREPL
neighborhood	GCM_PTK2	APPBP2
neighborhood	GCM_PTK2	FAM168B
neighborhood	GCM_PTK2	FBXW11
neighborhood	GCM_PTK2	USP33
neighborhood	GCM_PTK2	USP32
neighborhood	GCM_PTK2	GPR107
neighborhood	GCM_PTK2	STAMBP
neighborhood	GCM_PTK2	EIF4ENIF1
neighborhood	GCM_PTK2	PTPRD
neighborhood	GCM_PTK2	ZNF565
neighborhood	GCM_PTK2	SNX27
neighborhood	GCM_PTK2	FADS1
neighborhood	GCM_PTK2	NLK
neighborhood	GCM_PTK2	ATRN
neighborhood	GCM_PTK2	PHLPP2
neighborhood	GCM_PTK2	RAPH1
neighborhood	GCM_PTK2	FNIP2
neighborhood	GCM_PTK2	RABL2B
neighborhood	GCM_PTK2	WSB1
neighborhood	GCM_PTK2	RASSF3
neighborhood	GCM_PTK2	ACTRT1
neighborhood	GCM_PTK2	GBA2
neighborhood	GCM_PTK2	YWHAG
neighborhood	GCM_PTK2	TEX2
