database	pathway	gene
KEGG	Cytokine-cytokine receptor interaction	IL1B
KEGG	Cytokine-cytokine receptor interaction	IL1F10
KEGG	Cytokine-cytokine receptor interaction	IL1R1
KEGG	Cytokine-cytokine receptor interaction	IL1R2
KEGG	Cytokine-cytokine receptor interaction	IL1RAP
KEGG	Cytokine-cytokine receptor interaction	IL1RL1
KEGG	Cytokine-cytokine receptor interaction	IL1RL2
KEGG	Cytokine-cytokine receptor interaction	IL1RN
KEGG	Cytokine-cytokine receptor interaction	IL2
KEGG	Cytokine-cytokine receptor interaction	IL20
KEGG	Cytokine-cytokine receptor interaction	IL20RA
KEGG	Cytokine-cytokine receptor interaction	IL20RB
KEGG	Cytokine-cytokine receptor interaction	IL21
KEGG	Cytokine-cytokine receptor interaction	IL21R
KEGG	Cytokine-cytokine receptor interaction	IL22
KEGG	Cytokine-cytokine receptor interaction	IL22RA1
KEGG	Cytokine-cytokine receptor interaction	IL23A
KEGG	Cytokine-cytokine receptor interaction	IL23R
KEGG	Cytokine-cytokine receptor interaction	IL24
KEGG	Cytokine-cytokine receptor interaction	IL25
KEGG	Cytokine-cytokine receptor interaction	IL26
KEGG	Cytokine-cytokine receptor interaction	IL27
KEGG	Cytokine-cytokine receptor interaction	IL27RA
KEGG	Cytokine-cytokine receptor interaction	IL2RA
KEGG	Cytokine-cytokine receptor interaction	IL2RB
KEGG	Cytokine-cytokine receptor interaction	IL2RG
KEGG	Cytokine-cytokine receptor interaction	IL3
KEGG	Cytokine-cytokine receptor interaction	IL31
KEGG	Cytokine-cytokine receptor interaction	IL31RA
KEGG	Cytokine-cytokine receptor interaction	IL32
KEGG	Cytokine-cytokine receptor interaction	IL33
KEGG	Cytokine-cytokine receptor interaction	IL34
KEGG	Cytokine-cytokine receptor interaction	IL36A
KEGG	Cytokine-cytokine receptor interaction	IL36B
KEGG	Cytokine-cytokine receptor interaction	IL36G
KEGG	Cytokine-cytokine receptor interaction	IL36RN
KEGG	Cytokine-cytokine receptor interaction	IL37
KEGG	Cytokine-cytokine receptor interaction	IL3RA
KEGG	Cytokine-cytokine receptor interaction	IL4
KEGG	Cytokine-cytokine receptor interaction	IL4R
KEGG	Cytokine-cytokine receptor interaction	IL5
KEGG	Cytokine-cytokine receptor interaction	IL5RA
KEGG	Cytokine-cytokine receptor interaction	IL6
KEGG	Cytokine-cytokine receptor interaction	IL6R
KEGG	Cytokine-cytokine receptor interaction	IL6ST
KEGG	Cytokine-cytokine receptor interaction	IL7
KEGG	Cytokine-cytokine receptor interaction	IL7R
KEGG	Cytokine-cytokine receptor interaction	IL9
KEGG	Cytokine-cytokine receptor interaction	IL9R
KEGG	Cytokine-cytokine receptor interaction	INHA
KEGG	Cytokine-cytokine receptor interaction	INHBA
KEGG	Cytokine-cytokine receptor interaction	INHBB
KEGG	Cytokine-cytokine receptor interaction	INHBC
KEGG	Cytokine-cytokine receptor interaction	INHBE
KEGG	Cytokine-cytokine receptor interaction	LEP
KEGG	Cytokine-cytokine receptor interaction	LEPR
KEGG	Cytokine-cytokine receptor interaction	LIF
KEGG	Cytokine-cytokine receptor interaction	LIFR
KEGG	Cytokine-cytokine receptor interaction	LTA
KEGG	Cytokine-cytokine receptor interaction	LTB
KEGG	Cytokine-cytokine receptor interaction	LTBR
KEGG	Cytokine-cytokine receptor interaction	MPL
KEGG	Cytokine-cytokine receptor interaction	MSTN
KEGG	Cytokine-cytokine receptor interaction	NGF
KEGG	Cytokine-cytokine receptor interaction	NGFR
KEGG	Cytokine-cytokine receptor interaction	NODAL
KEGG	Cytokine-cytokine receptor interaction	OSM
KEGG	Cytokine-cytokine receptor interaction	OSMR
KEGG	Cytokine-cytokine receptor interaction	PF4
KEGG	Cytokine-cytokine receptor interaction	PF4V1
KEGG	Cytokine-cytokine receptor interaction	PPBP
KEGG	Cytokine-cytokine receptor interaction	PRL
KEGG	Cytokine-cytokine receptor interaction	PRLR
KEGG	Cytokine-cytokine receptor interaction	RELT
KEGG	Cytokine-cytokine receptor interaction	TGFB1
KEGG	Cytokine-cytokine receptor interaction	TGFB2
KEGG	Cytokine-cytokine receptor interaction	TGFB3
KEGG	Cytokine-cytokine receptor interaction	TGFBR1
KEGG	Cytokine-cytokine receptor interaction	TGFBR2
KEGG	Cytokine-cytokine receptor interaction	THPO
KEGG	Cytokine-cytokine receptor interaction	TNF
KEGG	Cytokine-cytokine receptor interaction	TNFRSF10A
KEGG	Cytokine-cytokine receptor interaction	TNFRSF10B
KEGG	Cytokine-cytokine receptor interaction	TNFRSF10C
KEGG	Cytokine-cytokine receptor interaction	TNFRSF10D
KEGG	Cytokine-cytokine receptor interaction	TNFRSF11A
KEGG	Cytokine-cytokine receptor interaction	TNFRSF11B
KEGG	Cytokine-cytokine receptor interaction	TNFRSF12A
KEGG	Cytokine-cytokine receptor interaction	TNFRSF13B
KEGG	Cytokine-cytokine receptor interaction	TNFRSF13C
KEGG	Cytokine-cytokine receptor interaction	TNFRSF14
KEGG	Cytokine-cytokine receptor interaction	TNFRSF17
KEGG	Cytokine-cytokine receptor interaction	TNFRSF18
KEGG	Cytokine-cytokine receptor interaction	TNFRSF19
KEGG	Cytokine-cytokine receptor interaction	TNFRSF1A
KEGG	Cytokine-cytokine receptor interaction	TNFRSF1B
KEGG	Cytokine-cytokine receptor interaction	TNFRSF21
KEGG	Cytokine-cytokine receptor interaction	TNFRSF25
KEGG	Cytokine-cytokine receptor interaction	TNFRSF4
KEGG	Cytokine-cytokine receptor interaction	TNFRSF6B
KEGG	Cytokine-cytokine receptor interaction	TNFRSF8
KEGG	Cytokine-cytokine receptor interaction	TNFRSF9
KEGG	Cytokine-cytokine receptor interaction	TNFSF10
KEGG	Cytokine-cytokine receptor interaction	TNFSF11
KEGG	Cytokine-cytokine receptor interaction	TNFSF12
KEGG	Cytokine-cytokine receptor interaction	TNFSF13
KEGG	Cytokine-cytokine receptor interaction	TNFSF13B
KEGG	Cytokine-cytokine receptor interaction	TNFSF14
KEGG	Cytokine-cytokine receptor interaction	TNFSF15
KEGG	Cytokine-cytokine receptor interaction	TNFSF18
KEGG	Cytokine-cytokine receptor interaction	TNFSF4
KEGG	Cytokine-cytokine receptor interaction	TNFSF8
KEGG	Cytokine-cytokine receptor interaction	TNFSF9
KEGG	Cytokine-cytokine receptor interaction	TSLP
KEGG	Cytokine-cytokine receptor interaction	XCL1
KEGG	Cytokine-cytokine receptor interaction	XCL2
KEGG	Cytokine-cytokine receptor interaction	XCR1
KEGG	Cytosolic DNA-sensing pathway	ADAR
KEGG	Cytosolic DNA-sensing pathway	AIM2
KEGG	Cytosolic DNA-sensing pathway	CASP1
KEGG	Cytosolic DNA-sensing pathway	CCL4
KEGG	Cytosolic DNA-sensing pathway	CCL4L2
KEGG	Cytosolic DNA-sensing pathway	CCL5
KEGG	Cytosolic DNA-sensing pathway	CGAS
KEGG	Cytosolic DNA-sensing pathway	CHUK
KEGG	Cytosolic DNA-sensing pathway	CXCL10
KEGG	Cytosolic DNA-sensing pathway	DDX58
KEGG	Cytosolic DNA-sensing pathway	IFNA1
KEGG	Cytosolic DNA-sensing pathway	IFNA10
KEGG	Cytosolic DNA-sensing pathway	IFNA13
KEGG	Cytosolic DNA-sensing pathway	IFNA14
KEGG	Cytosolic DNA-sensing pathway	IFNA16
KEGG	Cytosolic DNA-sensing pathway	IFNA17
KEGG	Cytosolic DNA-sensing pathway	IFNA2
KEGG	Cytosolic DNA-sensing pathway	IFNA21
KEGG	Cytosolic DNA-sensing pathway	IFNA4
KEGG	Cytosolic DNA-sensing pathway	IFNA5
KEGG	Cytosolic DNA-sensing pathway	IFNA6
KEGG	Cytosolic DNA-sensing pathway	IFNA7
KEGG	Cytosolic DNA-sensing pathway	IFNA8
KEGG	Cytosolic DNA-sensing pathway	IFNB1
KEGG	Cytosolic DNA-sensing pathway	IKBKB
KEGG	Cytosolic DNA-sensing pathway	IKBKE
KEGG	Cytosolic DNA-sensing pathway	IKBKG
KEGG	Cytosolic DNA-sensing pathway	IL18
KEGG	Cytosolic DNA-sensing pathway	IL1B
KEGG	Cytosolic DNA-sensing pathway	IL33
KEGG	Cytosolic DNA-sensing pathway	IL6
KEGG	Cytosolic DNA-sensing pathway	IRF3
KEGG	Cytosolic DNA-sensing pathway	IRF7
KEGG	Cytosolic DNA-sensing pathway	MAVS
KEGG	Cytosolic DNA-sensing pathway	NFKB1
KEGG	Cytosolic DNA-sensing pathway	NFKBIA
KEGG	Cytosolic DNA-sensing pathway	NFKBIB
KEGG	Cytosolic DNA-sensing pathway	POLR1C
KEGG	Cytosolic DNA-sensing pathway	POLR1D
KEGG	Cytosolic DNA-sensing pathway	POLR2E
KEGG	Cytosolic DNA-sensing pathway	POLR2F
KEGG	Cytosolic DNA-sensing pathway	POLR2H
KEGG	Cytosolic DNA-sensing pathway	POLR2K
KEGG	Cytosolic DNA-sensing pathway	POLR2L
KEGG	Cytosolic DNA-sensing pathway	POLR3A
KEGG	Cytosolic DNA-sensing pathway	POLR3B
KEGG	Cytosolic DNA-sensing pathway	POLR3C
KEGG	Cytosolic DNA-sensing pathway	POLR3D
KEGG	Cytosolic DNA-sensing pathway	POLR3E
KEGG	Cytosolic DNA-sensing pathway	POLR3F
KEGG	Cytosolic DNA-sensing pathway	POLR3G
KEGG	Cytosolic DNA-sensing pathway	POLR3GL
KEGG	Cytosolic DNA-sensing pathway	POLR3H
KEGG	Cytosolic DNA-sensing pathway	POLR3K
KEGG	Cytosolic DNA-sensing pathway	PYCARD
KEGG	Cytosolic DNA-sensing pathway	RELA
KEGG	Cytosolic DNA-sensing pathway	RIPK1
KEGG	Cytosolic DNA-sensing pathway	RIPK3
KEGG	Cytosolic DNA-sensing pathway	STING1
KEGG	Cytosolic DNA-sensing pathway	TBK1
KEGG	Cytosolic DNA-sensing pathway	TREX1
KEGG	Cytosolic DNA-sensing pathway	ZBP1
KEGG	D-Arginine and D-ornithine metabolism	DAO
KEGG	D-Glutamine and D-glutamate metabolism	DGLUCY
KEGG	D-Glutamine and D-glutamate metabolism	GLS
KEGG	D-Glutamine and D-glutamate metabolism	GLS2
KEGG	D-Glutamine and D-glutamate metabolism	GLUD1
KEGG	D-Glutamine and D-glutamate metabolism	GLUD2
KEGG	Diabetic cardiomyopathy	ACE
KEGG	Diabetic cardiomyopathy	AGER
KEGG	Diabetic cardiomyopathy	AGT
KEGG	Diabetic cardiomyopathy	AGTR1
KEGG	Diabetic cardiomyopathy	AKT1
KEGG	Diabetic cardiomyopathy	AKT2
KEGG	Diabetic cardiomyopathy	AKT3
KEGG	Diabetic cardiomyopathy	ATP2A1
KEGG	Diabetic cardiomyopathy	ATP2A2
KEGG	Diabetic cardiomyopathy	ATP2A3
KEGG	Diabetic cardiomyopathy	ATP5F1A
KEGG	Diabetic cardiomyopathy	ATP5F1B
KEGG	Diabetic cardiomyopathy	ATP5F1C
KEGG	Diabetic cardiomyopathy	ATP5F1D
KEGG	Diabetic cardiomyopathy	ATP5F1E
KEGG	Diabetic cardiomyopathy	ATP5MC1
KEGG	Diabetic cardiomyopathy	ATP5MC2
KEGG	Diabetic cardiomyopathy	ATP5MC3
KEGG	Diabetic cardiomyopathy	ATP5PB
KEGG	Diabetic cardiomyopathy	ATP5PD
KEGG	Diabetic cardiomyopathy	ATP5PF
KEGG	Diabetic cardiomyopathy	ATP5PO
KEGG	Diabetic cardiomyopathy	CAMK2A
KEGG	Diabetic cardiomyopathy	CAMK2B
KEGG	Diabetic cardiomyopathy	CAMK2D
KEGG	Diabetic cardiomyopathy	CAMK2G
KEGG	Diabetic cardiomyopathy	CD36
KEGG	Diabetic cardiomyopathy	CMA1
KEGG	Diabetic cardiomyopathy	COL1A1
KEGG	Diabetic cardiomyopathy	COL1A2
KEGG	Diabetic cardiomyopathy	COL3A1
KEGG	Diabetic cardiomyopathy	COX4I1
KEGG	Diabetic cardiomyopathy	COX4I2
KEGG	Diabetic cardiomyopathy	COX5A
KEGG	Diabetic cardiomyopathy	COX5B
KEGG	Diabetic cardiomyopathy	COX6A1
KEGG	Diabetic cardiomyopathy	COX6A2
KEGG	Diabetic cardiomyopathy	COX6B1
KEGG	Diabetic cardiomyopathy	COX6B2
KEGG	Diabetic cardiomyopathy	COX6C
KEGG	Diabetic cardiomyopathy	COX7A1
KEGG	Diabetic cardiomyopathy	COX7A2
KEGG	Diabetic cardiomyopathy	COX7A2L
KEGG	Diabetic cardiomyopathy	COX7B
KEGG	Diabetic cardiomyopathy	COX7B2
KEGG	Diabetic cardiomyopathy	COX7C
KEGG	Diabetic cardiomyopathy	COX8A
KEGG	Diabetic cardiomyopathy	COX8C
KEGG	Diabetic cardiomyopathy	CPT1B
KEGG	Diabetic cardiomyopathy	CPT2
KEGG	Diabetic cardiomyopathy	CTSD
KEGG	Diabetic cardiomyopathy	CYBA
KEGG	Diabetic cardiomyopathy	CYBB
KEGG	Diabetic cardiomyopathy	CYC1
KEGG	Diabetic cardiomyopathy	G6PD
KEGG	Diabetic cardiomyopathy	GAPDH
KEGG	Diabetic cardiomyopathy	GFPT1
KEGG	Diabetic cardiomyopathy	GFPT2
KEGG	Diabetic cardiomyopathy	GSK3B
KEGG	Diabetic cardiomyopathy	GSR
KEGG	Diabetic cardiomyopathy	GYS1
KEGG	Diabetic cardiomyopathy	GYS2
KEGG	Diabetic cardiomyopathy	INS
KEGG	Diabetic cardiomyopathy	INSR
KEGG	Diabetic cardiomyopathy	IRS1
KEGG	Diabetic cardiomyopathy	MAPK10
KEGG	Diabetic cardiomyopathy	MAPK11
KEGG	Diabetic cardiomyopathy	MAPK12
KEGG	Diabetic cardiomyopathy	MAPK13
KEGG	Diabetic cardiomyopathy	MAPK14
KEGG	Diabetic cardiomyopathy	MAPK8
KEGG	Diabetic cardiomyopathy	MAPK9
KEGG	Diabetic cardiomyopathy	MMP2
KEGG	Diabetic cardiomyopathy	MMP9
KEGG	Diabetic cardiomyopathy	MPC1
KEGG	Diabetic cardiomyopathy	MPC1L
KEGG	Diabetic cardiomyopathy	MPC2
KEGG	Diabetic cardiomyopathy	MT-ATP6
KEGG	Diabetic cardiomyopathy	MT-ATP8
KEGG	Diabetic cardiomyopathy	MT-CO1
KEGG	Diabetic cardiomyopathy	MT-CO2
KEGG	Diabetic cardiomyopathy	MT-CO3
KEGG	Diabetic cardiomyopathy	MT-CYB
KEGG	Diabetic cardiomyopathy	MT-ND1
KEGG	Diabetic cardiomyopathy	MT-ND2
KEGG	Diabetic cardiomyopathy	MT-ND3
KEGG	Diabetic cardiomyopathy	MT-ND4
KEGG	Diabetic cardiomyopathy	MT-ND4L
KEGG	Diabetic cardiomyopathy	MT-ND5
KEGG	Diabetic cardiomyopathy	MT-ND6
KEGG	Diabetic cardiomyopathy	MTOR
KEGG	Diabetic cardiomyopathy	NCF1
KEGG	Diabetic cardiomyopathy	NCF2
KEGG	Diabetic cardiomyopathy	NCF4
KEGG	Diabetic cardiomyopathy	NDUFA1
KEGG	Diabetic cardiomyopathy	NDUFA10
KEGG	Diabetic cardiomyopathy	NDUFA11
KEGG	Diabetic cardiomyopathy	NDUFA12
KEGG	Diabetic cardiomyopathy	NDUFA13
KEGG	Diabetic cardiomyopathy	NDUFA2
KEGG	Diabetic cardiomyopathy	NDUFA3
KEGG	Diabetic cardiomyopathy	NDUFA4
KEGG	Diabetic cardiomyopathy	NDUFA4L2
KEGG	Diabetic cardiomyopathy	NDUFA5
KEGG	Diabetic cardiomyopathy	NDUFA6
KEGG	Diabetic cardiomyopathy	NDUFA7
KEGG	Diabetic cardiomyopathy	NDUFA8
KEGG	Diabetic cardiomyopathy	NDUFA9
KEGG	Diabetic cardiomyopathy	NDUFAB1
KEGG	Diabetic cardiomyopathy	NDUFB1
KEGG	Diabetic cardiomyopathy	NDUFB10
KEGG	Diabetic cardiomyopathy	NDUFB11
KEGG	Diabetic cardiomyopathy	NDUFB2
KEGG	Diabetic cardiomyopathy	NDUFB3
KEGG	Diabetic cardiomyopathy	NDUFB4
KEGG	Diabetic cardiomyopathy	NDUFB5
KEGG	Diabetic cardiomyopathy	NDUFB6
KEGG	Diabetic cardiomyopathy	NDUFB7
KEGG	Diabetic cardiomyopathy	NDUFB8
KEGG	Diabetic cardiomyopathy	NDUFB9
KEGG	Diabetic cardiomyopathy	NDUFC1
KEGG	Diabetic cardiomyopathy	NDUFC2
KEGG	Diabetic cardiomyopathy	NDUFC2-KCTD14
KEGG	Diabetic cardiomyopathy	NDUFS1
KEGG	Diabetic cardiomyopathy	NDUFS2
KEGG	Diabetic cardiomyopathy	NDUFS3
KEGG	Diabetic cardiomyopathy	NDUFS4
KEGG	Diabetic cardiomyopathy	NDUFS5
KEGG	Diabetic cardiomyopathy	NDUFS6
KEGG	Diabetic cardiomyopathy	NDUFS7
KEGG	Diabetic cardiomyopathy	NDUFS8
KEGG	Diabetic cardiomyopathy	NDUFV1
KEGG	Diabetic cardiomyopathy	NDUFV2
KEGG	Diabetic cardiomyopathy	NDUFV3
KEGG	Diabetic cardiomyopathy	NFKB1
KEGG	Diabetic cardiomyopathy	NOS3
KEGG	Diabetic cardiomyopathy	PARP1
KEGG	Diabetic cardiomyopathy	PDHA1
KEGG	Diabetic cardiomyopathy	PDHA2
KEGG	Diabetic cardiomyopathy	PDHB
KEGG	Diabetic cardiomyopathy	PDK2
KEGG	Diabetic cardiomyopathy	PDK3
KEGG	Diabetic cardiomyopathy	PDK4
KEGG	Diabetic cardiomyopathy	PIK3CA
KEGG	Diabetic cardiomyopathy	PIK3CB
KEGG	Diabetic cardiomyopathy	PIK3CD
KEGG	Diabetic cardiomyopathy	PIK3R1
KEGG	Diabetic cardiomyopathy	PIK3R2
KEGG	Diabetic cardiomyopathy	PIK3R3
KEGG	Diabetic cardiomyopathy	PLCB1
KEGG	Diabetic cardiomyopathy	PLCB2
KEGG	Diabetic cardiomyopathy	PLCB3
KEGG	Diabetic cardiomyopathy	PLCB4
KEGG	Diabetic cardiomyopathy	PLN
KEGG	Diabetic cardiomyopathy	PPARA
KEGG	Diabetic cardiomyopathy	PPIF
KEGG	Diabetic cardiomyopathy	PPP1CA
KEGG	Diabetic cardiomyopathy	PPP1CB
KEGG	Diabetic cardiomyopathy	PPP1CC
KEGG	Diabetic cardiomyopathy	PRKCA
KEGG	Diabetic cardiomyopathy	PRKCB
KEGG	Diabetic cardiomyopathy	PRKCD
KEGG	Diabetic cardiomyopathy	PRKCG
KEGG	Diabetic cardiomyopathy	PRKCZ
KEGG	Diabetic cardiomyopathy	PTEN
KEGG	Diabetic cardiomyopathy	PTPA
KEGG	Diabetic cardiomyopathy	RAC1
KEGG	Diabetic cardiomyopathy	RAC2
KEGG	Diabetic cardiomyopathy	RELA
KEGG	Diabetic cardiomyopathy	REN
KEGG	Diabetic cardiomyopathy	RYR2
KEGG	Diabetic cardiomyopathy	SDHA
KEGG	Diabetic cardiomyopathy	SDHB
KEGG	Diabetic cardiomyopathy	SDHC
KEGG	Diabetic cardiomyopathy	SDHD
KEGG	Diabetic cardiomyopathy	SLC25A31
KEGG	Diabetic cardiomyopathy	SLC25A4
KEGG	Diabetic cardiomyopathy	SLC25A5
KEGG	Diabetic cardiomyopathy	SLC25A6
KEGG	Diabetic cardiomyopathy	SLC2A1
KEGG	Diabetic cardiomyopathy	SLC2A4
KEGG	Diabetic cardiomyopathy	SMAD2
KEGG	Diabetic cardiomyopathy	SMAD3
KEGG	Diabetic cardiomyopathy	SP1
KEGG	Diabetic cardiomyopathy	TBC1D4
KEGG	Diabetic cardiomyopathy	TGFB1
KEGG	Diabetic cardiomyopathy	TGFB2
KEGG	Diabetic cardiomyopathy	TGFB3
KEGG	Diabetic cardiomyopathy	TGFBR1
KEGG	Diabetic cardiomyopathy	TGFBR2
KEGG	Diabetic cardiomyopathy	TNNI3
KEGG	Diabetic cardiomyopathy	UQCR10
KEGG	Diabetic cardiomyopathy	UQCR11
KEGG	Diabetic cardiomyopathy	UQCRB
KEGG	Diabetic cardiomyopathy	UQCRC1
KEGG	Diabetic cardiomyopathy	UQCRC2
KEGG	Diabetic cardiomyopathy	UQCRFS1
KEGG	Diabetic cardiomyopathy	UQCRH
KEGG	Diabetic cardiomyopathy	UQCRHL
KEGG	Diabetic cardiomyopathy	UQCRQ
KEGG	Diabetic cardiomyopathy	VDAC1
KEGG	Diabetic cardiomyopathy	VDAC2
KEGG	Diabetic cardiomyopathy	VDAC3
KEGG	Dilated cardiomyopathy	AC233755.1
KEGG	Dilated cardiomyopathy	ACTB
KEGG	Dilated cardiomyopathy	ACTC1
KEGG	Dilated cardiomyopathy	ACTG1
KEGG	Dilated cardiomyopathy	ADCY1
KEGG	Dilated cardiomyopathy	ADCY2
KEGG	Dilated cardiomyopathy	ADCY3
KEGG	Dilated cardiomyopathy	ADCY4
KEGG	Dilated cardiomyopathy	ADCY5
KEGG	Dilated cardiomyopathy	ADCY6
KEGG	Dilated cardiomyopathy	ADCY7
KEGG	Dilated cardiomyopathy	ADCY8
KEGG	Dilated cardiomyopathy	ADCY9
KEGG	Dilated cardiomyopathy	ADRB1
KEGG	Dilated cardiomyopathy	AGT
KEGG	Dilated cardiomyopathy	ATP2A1
KEGG	Dilated cardiomyopathy	ATP2A2
KEGG	Dilated cardiomyopathy	ATP2A3
KEGG	Dilated cardiomyopathy	CACNA1C
KEGG	Dilated cardiomyopathy	CACNA1D
KEGG	Dilated cardiomyopathy	CACNA1F
KEGG	Dilated cardiomyopathy	CACNA1S
KEGG	Dilated cardiomyopathy	CACNA2D1
KEGG	Dilated cardiomyopathy	CACNA2D2
KEGG	Dilated cardiomyopathy	CACNA2D3
KEGG	Dilated cardiomyopathy	CACNA2D4
KEGG	Dilated cardiomyopathy	CACNB1
KEGG	Dilated cardiomyopathy	CACNB2
KEGG	Dilated cardiomyopathy	CACNB3
KEGG	Dilated cardiomyopathy	CACNB4
KEGG	Dilated cardiomyopathy	CACNG1
KEGG	Dilated cardiomyopathy	CACNG2
KEGG	Dilated cardiomyopathy	CACNG3
KEGG	Dilated cardiomyopathy	CACNG4
KEGG	Dilated cardiomyopathy	CACNG5
KEGG	Dilated cardiomyopathy	CACNG6
KEGG	Dilated cardiomyopathy	CACNG7
KEGG	Dilated cardiomyopathy	CACNG8
KEGG	Dilated cardiomyopathy	DAG1
KEGG	Dilated cardiomyopathy	DES
KEGG	Dilated cardiomyopathy	DMD
KEGG	Dilated cardiomyopathy	EMD
KEGG	Dilated cardiomyopathy	GNAS
KEGG	Dilated cardiomyopathy	IGF1
KEGG	Dilated cardiomyopathy	ITGA1
KEGG	Dilated cardiomyopathy	ITGA10
KEGG	Dilated cardiomyopathy	ITGA11
KEGG	Dilated cardiomyopathy	ITGA2
KEGG	Dilated cardiomyopathy	ITGA2B
KEGG	Dilated cardiomyopathy	ITGA3
KEGG	Dilated cardiomyopathy	ITGA4
KEGG	Dilated cardiomyopathy	ITGA5
KEGG	Dilated cardiomyopathy	ITGA6
KEGG	Dilated cardiomyopathy	ITGA7
KEGG	Dilated cardiomyopathy	ITGA8
KEGG	Dilated cardiomyopathy	ITGA9
KEGG	Dilated cardiomyopathy	ITGAV
KEGG	Dilated cardiomyopathy	ITGB1
KEGG	Dilated cardiomyopathy	ITGB3
KEGG	Dilated cardiomyopathy	ITGB4
KEGG	Dilated cardiomyopathy	ITGB5
KEGG	Dilated cardiomyopathy	ITGB6
KEGG	Dilated cardiomyopathy	ITGB7
KEGG	Dilated cardiomyopathy	ITGB8
KEGG	Dilated cardiomyopathy	LAMA1
KEGG	Dilated cardiomyopathy	LAMA2
KEGG	Dilated cardiomyopathy	LMNA
KEGG	Dilated cardiomyopathy	MYBPC3
KEGG	Dilated cardiomyopathy	MYH6
KEGG	Dilated cardiomyopathy	MYH7
KEGG	Dilated cardiomyopathy	MYL2
KEGG	Dilated cardiomyopathy	MYL3
KEGG	Dilated cardiomyopathy	PLN
KEGG	Dilated cardiomyopathy	PRKACA
KEGG	Dilated cardiomyopathy	PRKACB
KEGG	Dilated cardiomyopathy	PRKACG
KEGG	Dilated cardiomyopathy	RYR2
KEGG	Dilated cardiomyopathy	SGCA
KEGG	Dilated cardiomyopathy	SGCB
KEGG	Dilated cardiomyopathy	SGCD
KEGG	Dilated cardiomyopathy	SGCG
KEGG	Dilated cardiomyopathy	SLC8A1
KEGG	Dilated cardiomyopathy	SLC8A2
KEGG	Dilated cardiomyopathy	SLC8A3
KEGG	Dilated cardiomyopathy	TGFB1
KEGG	Dilated cardiomyopathy	TGFB2
KEGG	Dilated cardiomyopathy	TGFB3
KEGG	Dilated cardiomyopathy	TNF
KEGG	Dilated cardiomyopathy	TNNC1
KEGG	Dilated cardiomyopathy	TNNI3
KEGG	Dilated cardiomyopathy	TNNT2
KEGG	Dilated cardiomyopathy	TPM1
KEGG	Dilated cardiomyopathy	TPM2
KEGG	Dilated cardiomyopathy	TPM3
KEGG	Dilated cardiomyopathy	TPM4
KEGG	Dilated cardiomyopathy	TTN
KEGG	DNA replication	DNA2
KEGG	DNA replication	FEN1
KEGG	DNA replication	LIG1
KEGG	DNA replication	MCM2
KEGG	DNA replication	MCM3
KEGG	DNA replication	MCM4
KEGG	DNA replication	MCM5
KEGG	DNA replication	MCM6
KEGG	DNA replication	MCM7
KEGG	DNA replication	PCNA
KEGG	DNA replication	POLA1
KEGG	DNA replication	POLA2
KEGG	DNA replication	POLD1
KEGG	DNA replication	POLD2
KEGG	DNA replication	POLD3
KEGG	DNA replication	POLD4
KEGG	DNA replication	POLE
KEGG	DNA replication	POLE2
KEGG	DNA replication	POLE3
KEGG	DNA replication	POLE4
KEGG	DNA replication	PRIM1
KEGG	DNA replication	PRIM2
KEGG	DNA replication	RFC1
KEGG	DNA replication	RFC2
KEGG	DNA replication	RFC3
KEGG	DNA replication	RFC4
KEGG	DNA replication	RFC5
KEGG	DNA replication	RNASEH1
KEGG	DNA replication	RNASEH2A
KEGG	DNA replication	RNASEH2B
KEGG	DNA replication	RNASEH2C
KEGG	DNA replication	RPA1
KEGG	DNA replication	RPA2
KEGG	DNA replication	RPA3
KEGG	DNA replication	RPA4
KEGG	DNA replication	SSBP1
KEGG	Dopaminergic synapse	ADCY5
KEGG	Dopaminergic synapse	AKT1
KEGG	Dopaminergic synapse	AKT2
KEGG	Dopaminergic synapse	AKT3
KEGG	Dopaminergic synapse	AP000812.5
KEGG	Dopaminergic synapse	ARNTL
KEGG	Dopaminergic synapse	ARRB1
KEGG	Dopaminergic synapse	ARRB2
KEGG	Dopaminergic synapse	ATF2
KEGG	Dopaminergic synapse	ATF4
KEGG	Dopaminergic synapse	ATF6B
KEGG	Dopaminergic synapse	CACNA1A
KEGG	Dopaminergic synapse	CACNA1B
KEGG	Dopaminergic synapse	CACNA1C
KEGG	Dopaminergic synapse	CACNA1D
KEGG	Dopaminergic synapse	CALM1
KEGG	Dopaminergic synapse	CALM2
KEGG	Dopaminergic synapse	CALM3
KEGG	Dopaminergic synapse	CALML3
KEGG	Dopaminergic synapse	CALML4
KEGG	Dopaminergic synapse	CALML5
KEGG	Dopaminergic synapse	CALML6
KEGG	Dopaminergic synapse	CALY
KEGG	Dopaminergic synapse	CAMK2A
KEGG	Dopaminergic synapse	CAMK2B
KEGG	Dopaminergic synapse	CAMK2D
KEGG	Dopaminergic synapse	CAMK2G
KEGG	Dopaminergic synapse	CLOCK
KEGG	Dopaminergic synapse	COMT
KEGG	Dopaminergic synapse	CREB1
KEGG	Dopaminergic synapse	CREB3
KEGG	Dopaminergic synapse	CREB3L1
KEGG	Dopaminergic synapse	CREB3L2
KEGG	Dopaminergic synapse	CREB3L3
KEGG	Dopaminergic synapse	CREB3L4
KEGG	Dopaminergic synapse	CREB5
KEGG	Dopaminergic synapse	DDC
KEGG	Dopaminergic synapse	DRD1
